# step, M, T, PO, AO
0.000000000000000000e+00 2.508895107361102106e-01 3.858803214144629901e-01 3.141786553441616725e-01 7.754027947722891279e-02
1.000000000000000000e+00 2.470097262377369818e-01 3.741816521775152005e-01 3.077891954848783751e-01 7.501348724290296532e-02
2.000000000000000000e+00 2.520227663847769972e-01 3.754263016047435508e-01 3.115977055819970643e-01 7.663860771620023549e-02
3.000000000000000000e+00 2.439468453384183722e-01 3.806916502899414523e-01 3.103043846061502853e-01 7.675019179284769955e-02
4.000000000000000000e+00 2.473833573776700323e-01 3.760273689080889659e-01 3.065192908942749872e-01 7.389137773078813254e-02
5.000000000000000000e+00 2.435814579243509304e-01 3.892856402408756411e-01 3.144429945153945360e-01 7.899165095625138022e-02
6.000000000000000000e+00 2.478238902956626522e-01 3.788874108742926738e-01 3.106269958304087031e-01 7.663779764965550356e-02
7.000000000000000000e+00 2.475395531969046825e-01 3.768321518658041547e-01 3.068218238745424875e-01 7.318065198979095687e-02
8.000000000000000000e+00 2.450188687386786190e-01 3.878730376366051891e-01 3.150769249387969095e-01 7.990455559117332074e-02
9.000000000000000000e+00 2.479561778225140567e-01 3.741501641552101298e-01 3.078662813034760415e-01 7.499584356332134050e-02
1.000000000000000000e+01 2.492447702333368542e-01 3.760585799989807354e-01 3.088418311140247452e-01 7.523098630656710473e-02
1.100000000000000000e+01 2.428798380676667201e-01 3.883905053776400274e-01 3.133035372146690811e-01 7.858821664188730960e-02
1.200000000000000000e+01 2.486403207256898673e-01 3.769618089475368361e-01 3.079224908242350622e-01 7.397904896759677218e-02
1.300000000000000000e+01 2.429640623585361814e-01 3.798394633424884148e-01 3.093477748652235793e-01 7.632492706452165265e-02
1.400000000000000000e+01 2.492713073722059858e-01 3.799081718098076266e-01 3.132989013927974797e-01 7.820317034529894462e-02
1.500000000000000000e+01 2.475049630232998288e-01 3.737841670056585297e-01 3.061331528652211365e-01 7.326276973756612465e-02
1.600000000000000000e+01 2.449105145798527450e-01 3.865792361538513133e-01 3.130982624892970634e-01 7.813404730587175662e-02
1.700000000000000000e+01 2.434288890838947617e-01 3.815901827557877102e-01 3.102756254427089244e-01 7.623802494584064338e-02
1.800000000000000000e+01 2.496964267403301019e-01 3.705346973681353795e-01 3.073120208842621826e-01 7.471935981959204609e-02
1.900000000000000000e+01 2.477974472366266667e-01 3.844583614018030060e-01 3.144370154364775072e-01 7.869019979213304206e-02
2.000000000000000000e+01 2.454287632256336726e-01 3.825243390449643566e-01 3.098814761393572925e-01 7.574824649412970068e-02
2.100000000000000000e+01 2.514549190162628789e-01 3.786410338683028343e-01 3.119947893316556975e-01 7.621163712369111165e-02
2.200000000000000000e+01 2.425935998798460225e-01 3.825741314010205896e-01 3.110776008980523089e-01 7.751180760069237285e-02
2.300000000000000000e+01 2.496912986622688568e-01 3.796479318877519216e-01 3.104151148430552842e-01 7.495729645143051068e-02
2.400000000000000000e+01 2.488304166509961446e-01 3.785552962433095248e-01 3.115278238495895469e-01 7.658032803462749838e-02
2.500000000000000000e+01 2.531220885515979013e-01 3.814516874655975998e-01 3.133261269558446083e-01 7.698739023342854315e-02
2.600000000000000000e+01 2.474396342645624469e-01 3.743574265456779404e-01 3.073393884380232199e-01 7.454715709535403301e-02
2.700000000000000000e+01 2.557131406502423099e-01 3.792334132061734309e-01 3.133742482050819178e-01 7.715997032097721142e-02
2.800000000000000000e+01 2.497015002525720395e-01 3.834617780881682259e-01 3.124393678229384630e-01 7.685129319646510915e-02
2.900000000000000000e+01 2.485652927985576577e-01 3.711969175879358263e-01 3.058101616816993884e-01 7.350538162334885328e-02
3.000000000000000000e+01 2.534290671395210692e-01 3.833777424226800234e-01 3.131055109402484105e-01 7.742804432430422379e-02
3.100000000000000000e+01 2.535418491939134822e-01 3.800195970457148631e-01 3.114574917945022170e-01 7.548432430475793264e-02
3.200000000000000000e+01 2.526551220143917753e-01 3.804726564351469387e-01 3.134770353017780620e-01 7.740468526791710602e-02
3.300000000000000000e+01 2.492537978051611591e-01 3.772506499948651837e-01 3.118775033438768718e-01 7.748683554684587804e-02
3.400000000000000000e+01 2.515186415212797844e-01 3.772916582559348031e-01 3.098657195106347961e-01 7.492409504314911928e-02
3.500000000000000000e+01 2.462737047662340029e-01 3.783708332336000457e-01 3.091023809657590382e-01 7.539815607481542559e-02
3.600000000000000000e+01 2.571923789091847823e-01 3.781228725609646069e-01 3.153381803876141865e-01 7.883889998260068532e-02
3.700000000000000000e+01 2.468568965337638588e-01 3.769912454951568903e-01 3.092077647808262331e-01 7.588504498685055832e-02
3.800000000000000000e+01 2.490408425470238551e-01 3.762774578730312403e-01 3.086875474763273175e-01 7.491456378854671749e-02
3.900000000000000000e+01 2.481301291538259846e-01 3.875417100863353115e-01 3.155538942811422221e-01 7.943702148311404532e-02
4.000000000000000000e+01 2.524372398783195637e-01 3.770439243336837221e-01 3.118256807844337342e-01 7.657909851650618327e-02
4.100000000000000000e+01 2.507174300020518221e-01 3.723842632936673613e-01 3.070196751704242777e-01 7.369842217455169209e-02
4.200000000000000000e+01 2.438289098609112138e-01 3.895884212879371367e-01 3.156416680186804324e-01 8.029206867480903620e-02
4.300000000000000000e+01 2.519253787784159204e-01 3.774472036135725350e-01 3.101482228629028892e-01 7.577182042352975655e-02
4.400000000000000000e+01 2.496738944429247598e-01 3.756138370450889385e-01 3.094484355084164973e-01 7.530834012775738939e-02
4.500000000000000000e+01 2.473009090209145056e-01 3.807442768204451489e-01 3.134561931341365848e-01 7.861077293192847426e-02
4.600000000000000000e+01 2.437805357233300829e-01 3.834585883166552467e-01 3.102279868749913128e-01 7.643806076056397503e-02
4.700000000000000000e+01 2.509486285099782887e-01 3.818220105647545659e-01 3.135723377351724572e-01 7.763450671120558644e-02
4.800000000000000000e+01 2.479385569952545221e-01 3.788206027378919760e-01 3.094421399263087014e-01 7.527720821336775225e-02
4.900000000000000000e+01 2.447058583724814329e-01 3.836049323845996395e-01 3.109299452187015422e-01 7.641221620822830074e-02
5.000000000000000000e+01 2.489165367327267342e-01 3.847108109596862335e-01 3.149464905187051578e-01 7.897267570746308030e-02
5.100000000000000000e+01 2.432903160380732732e-01 3.795651251401773729e-01 3.103226038389824692e-01 7.701291937175952507e-02
5.200000000000000000e+01 2.544620715625176555e-01 3.838348107767992623e-01 3.144071819373311372e-01 7.745463945692088181e-02
5.300000000000000000e+01 2.444270271020301255e-01 3.808079634726453944e-01 3.092354511621275837e-01 7.581820244413822740e-02
5.400000000000000000e+01 2.449722599602551787e-01 3.839922392720371835e-01 3.114054625602029613e-01 7.690596169973573648e-02
5.500000000000000000e+01 2.541021395079379186e-01 3.801022813328449601e-01 3.134747077629309597e-01 7.738311685115267791e-02
5.600000000000000000e+01 2.508509774155256444e-01 3.743047967489545602e-01 3.087211067027828548e-01 7.478159269112055751e-02
5.700000000000000000e+01 2.530643277109243527e-01 3.800206352120621967e-01 3.141033744203131639e-01 7.803999440373671215e-02
5.800000000000000000e+01 2.466831176644063706e-01 3.831037763141822428e-01 3.118211192965451017e-01 7.730966192200122711e-02
5.900000000000000000e+01 2.557122847823201095e-01 3.783618683018705742e-01 3.125572577695029386e-01 7.666884676648721975e-02
6.000000000000000000e+01 2.463172172690175632e-01 3.740423253861547281e-01 3.094689567542862063e-01 7.622032854957905279e-02
6.100000000000000000e+01 2.538350051559248866e-01 3.836752659060874149e-01 3.142360518219921017e-01 7.717255027721858784e-02
6.200000000000000000e+01 2.451168212990338380e-01 3.815977840844059221e-01 3.114476283050497951e-01 7.714453254222897183e-02
6.300000000000000000e+01 2.565773148851077656e-01 3.747463689772714823e-01 3.131602374208788953e-01 7.741569197855441287e-02
6.400000000000000000e+01 2.498849395738038104e-01 3.761061323178565008e-01 3.109481659728545178e-01 7.627503717710992781e-02
6.500000000000000000e+01 2.452761080971458951e-01 3.844162775285994149e-01 3.128995500047039302e-01 7.794356761461090910e-02
6.600000000000000000e+01 2.518646654806562801e-01 3.754205309859817152e-01 3.096488729495210368e-01 7.563837746493523584e-02
6.700000000000000000e+01 2.474926025694094700e-01 3.794741179891631955e-01 3.100452098105849208e-01 7.546601906220040679e-02
6.800000000000000000e+01 2.487340429137556153e-01 3.773978406872225966e-01 3.112726082229386737e-01 7.726831894186014793e-02
6.900000000000000000e+01 2.481970376425075009e-01 3.758715236510279945e-01 3.077421938177966609e-01 7.425171407558189829e-02
7.000000000000000000e+01 2.478602429546091224e-01 3.832218064247622236e-01 3.142860478045667039e-01 7.865216905205024700e-02
7.100000000000000000e+01 2.414110815173864388e-01 3.869077416720712037e-01 3.106607384223385449e-01 7.664101105291609706e-02
7.200000000000000000e+01 2.526323540365100762e-01 3.815212584176863597e-01 3.126682760190512278e-01 7.630389732623849008e-02
7.300000000000000000e+01 2.489046772641779204e-01 3.866597199398741358e-01 3.139726448279989146e-01 7.772320073017208175e-02
7.400000000000000000e+01 2.420882577963343052e-01 3.802376494527883732e-01 3.086765763220312708e-01 7.553090720093030841e-02
7.500000000000000000e+01 2.510990564174874207e-01 3.775093761980966578e-01 3.117868831401102714e-01 7.754128856765230005e-02
7.600000000000000000e+01 2.515559744980747081e-01 3.831337726486194195e-01 3.134759497919566984e-01 7.769495637008239086e-02
7.700000000000000000e+01 2.410789704547952050e-01 3.850784087764094754e-01 3.107083916125355505e-01 7.715889531043435001e-02
7.800000000000000000e+01 2.494677504309184557e-01 3.761425833417958442e-01 3.112873691659635567e-01 7.718229633938111789e-02
7.900000000000000000e+01 2.498538443016321553e-01 3.699961670941980252e-01 3.065932529391209860e-01 7.357668131254274657e-02
8.000000000000000000e+01 2.531286915317007002e-01 3.792498916583012525e-01 3.141521451427600198e-01 7.849813052289456028e-02
8.100000000000000000e+01 2.496560849681179195e-01 3.876375188407059080e-01 3.147347963437300833e-01 7.816421448556498675e-02
8.200000000000000000e+01 2.514309606133450226e-01 3.711982288197207547e-01 3.075394648829469224e-01 7.446353333218058701e-02
8.300000000000000000e+01 2.536484463972885628e-01 3.694707730295552217e-01 3.068408741357093739e-01 7.361487125478527460e-02
8.400000000000000000e+01 2.432364271166840841e-01 3.892292003589078453e-01 3.147731621606190133e-01 7.930378614905303492e-02
8.500000000000000000e+01 2.568933371531276211e-01 3.794361379234859055e-01 3.121527956957745875e-01 7.554408232632614517e-02
8.600000000000000000e+01 2.433334985310400822e-01 3.720730644141105881e-01 3.035355889528500994e-01 7.258866378112033280e-02
8.700000000000000000e+01 2.609857765123916873e-01 3.850716207645205058e-01 3.224160184003944662e-01 8.393026079782511806e-02
8.800000000000000000e+01 2.513912419503278595e-01 3.699792154088057394e-01 3.064755829866869785e-01 7.320920081732407159e-02
8.900000000000000000e+01 2.524103986938489586e-01 3.718866835826570849e-01 3.068895356546065822e-01 7.317837995862275235e-02
9.000000000000000000e+01 2.542166548400275339e-01 3.854502955799175568e-01 3.175795948496604737e-01 8.045823889799008644e-02
9.100000000000000000e+01 2.511809872866008209e-01 3.768526292300685143e-01 3.091726218893510181e-01 7.461337759247910206e-02
9.200000000000000000e+01 2.521251635646384326e-01 3.777235940448014917e-01 3.121385395138730479e-01 7.707626775027592858e-02
9.300000000000000000e+01 2.510897673058180568e-01 3.768087086733050706e-01 3.101332269857230983e-01 7.552197696899193291e-02
9.400000000000000000e+01 2.503826715958029636e-01 3.805960188149112300e-01 3.120201933267363614e-01 7.692803109692220032e-02
9.500000000000000000e+01 2.544411243044454318e-01 3.762621434630377681e-01 3.121677228341112054e-01 7.675479393296086306e-02
9.600000000000000000e+01 2.510250761597484503e-01 3.772764600378411548e-01 3.081634956771714950e-01 7.385566524290476664e-02
9.700000000000000000e+01 2.482369449384012605e-01 3.854175612171690801e-01 3.144285591018723958e-01 7.862912131345467515e-02
9.800000000000000000e+01 2.488875589000943966e-01 3.804969824905182763e-01 3.112632056215436926e-01 7.619809097980578816e-02
9.900000000000000000e+01 2.556816599816016944e-01 3.718475036676984757e-01 3.094803289504499677e-01 7.490401315331229881e-02
1.000000000000000000e+02 2.464185194883870555e-01 3.783574340378240697e-01 3.095272463126603202e-01 7.591778187051179128e-02
1.010000000000000000e+02 2.470778802826689158e-01 3.798933026871582630e-01 3.098939266734861420e-01 7.565732960717869160e-02
1.020000000000000000e+02 2.485687540461285483e-01 3.830000357261156285e-01 3.134635074311653558e-01 7.779706719819168281e-02
1.030000000000000000e+02 2.518068167706365434e-01 3.811859410970824813e-01 3.130846754359261630e-01 7.711487564985314291e-02
1.040000000000000000e+02 2.546824885312833908e-01 3.787094265077649569e-01 3.131839036540428056e-01 7.711012878036149765e-02
1.050000000000000000e+02 2.466295903541343426e-01 3.849832974228942217e-01 3.141250332074155827e-01 7.866907508604886745e-02
1.060000000000000000e+02 2.488265071874018464e-01 3.788574759061666963e-01 3.093193111307184773e-01 7.497048830715308254e-02
1.070000000000000000e+02 2.474758448520159582e-01 3.771702568942318368e-01 3.086157644243774367e-01 7.483775372280726534e-02
1.080000000000000000e+02 2.552379983541462893e-01 3.793188392879822679e-01 3.132765600183652355e-01 7.653873965097857113e-02
1.090000000000000000e+02 2.457519111163270487e-01 3.765259706533581330e-01 3.085375757117557183e-01 7.573410737103697388e-02
1.100000000000000000e+02 2.549936689987095662e-01 3.783051927769360834e-01 3.137388232957940559e-01 7.764472001880667884e-02
1.110000000000000000e+02 2.508578221489448090e-01 3.766585405523066865e-01 3.098501249517783274e-01 7.532465753728212476e-02
1.120000000000000000e+02 2.520118101687081613e-01 3.830257939978545245e-01 3.137082008709600189e-01 7.762544500255263991e-02
1.130000000000000000e+02 2.518830006661637588e-01 3.818167673917672866e-01 3.120556373072291834e-01 7.632199270872636054e-02
1.140000000000000000e+02 2.607571341773108342e-01 3.780929737281181757e-01 3.148165249996703885e-01 7.763278398904688293e-02
1.150000000000000000e+02 2.536698166203263383e-01 3.716948139444480326e-01 3.105379019444118871e-01 7.575147071790050424e-02
1.160000000000000000e+02 2.554514871478706928e-01 3.821349905532085978e-01 3.162583741029754147e-01 7.902530604465712871e-02
1.170000000000000000e+02 2.485363581289360968e-01 3.826806768234909950e-01 3.125016473278194873e-01 7.742934415592661601e-02
1.180000000000000000e+02 2.562941629605420824e-01 3.731729679571770264e-01 3.089101251202363563e-01 7.400531352406397589e-02
1.190000000000000000e+02 2.535442860051081992e-01 3.807053674843406954e-01 3.159410165355583944e-01 7.986022734921077726e-02
1.200000000000000000e+02 2.496412947374936908e-01 3.754265665876717617e-01 3.098704689500072496e-01 7.583098842556174057e-02
1.210000000000000000e+02 2.520995958785546276e-01 3.764275096298946854e-01 3.092256834695578660e-01 7.452039129275395135e-02
1.220000000000000000e+02 2.438566022910674258e-01 3.821861742190894029e-01 3.121429945795334282e-01 7.837543113674699802e-02
1.230000000000000000e+02 2.569727740582242737e-01 3.732022859467064579e-01 3.119471477557318462e-01 7.657386770031121559e-02
1.240000000000000000e+02 2.451291798838572400e-01 3.766897270146263854e-01 3.081285573766868735e-01 7.536144925508442283e-02
1.250000000000000000e+02 2.517524736139209462e-01 3.819105316091634950e-01 3.137321807681509034e-01 7.733858106567359503e-02
1.260000000000000000e+02 2.453518464733534521e-01 3.755717834969812818e-01 3.083566245631863545e-01 7.546705171867479356e-02
1.270000000000000000e+02 2.459341487641759638e-01 3.827484407378722864e-01 3.108974106560966622e-01 7.677708824054002568e-02
1.280000000000000000e+02 2.467588144944790618e-01 3.830710905028359980e-01 3.114054337072337808e-01 7.672931150907330577e-02
1.290000000000000000e+02 2.486593934346101875e-01 3.795676191551392575e-01 3.110069068996116348e-01 7.606565233138995463e-02
