# step, M, T, PO, AO
0.000000000000000000e+00 2.562692383295598342e-01 3.841432853300325023e-01 3.165556717551316068e-01 7.839924170730794284e-02
1.000000000000000000e+00 2.705481483318277203e-01 3.790900409689032524e-01 3.181052773494213448e-01 7.881614841635148361e-02
2.000000000000000000e+00 2.425421301482132974e-01 3.804529098775202289e-01 3.088602879411587177e-01 7.552950607005753936e-02
3.000000000000000000e+00 2.606507316915372963e-01 3.790603779476074409e-01 3.183827510104363379e-01 7.994042253421856925e-02
4.000000000000000000e+00 2.503578796678778140e-01 3.698067489359215809e-01 3.043424502313583635e-01 7.202230480806204316e-02
5.000000000000000000e+00 2.599381442033600331e-01 3.846846753026614829e-01 3.200028391303818553e-01 8.100606914316016427e-02
6.000000000000000000e+00 2.574638700994506535e-01 3.847560013263355283e-01 3.142383318622987698e-01 7.688385379234052852e-02
7.000000000000000000e+00 2.553038441995841845e-01 3.695238646955708028e-01 3.074626007181754939e-01 7.345290835230244841e-02
8.000000000000000000e+00 2.483257829013936768e-01 3.838042432010095317e-01 3.145051671337945054e-01 7.880652482967021033e-02
9.000000000000000000e+00 2.533446952854493395e-01 3.767315858311107712e-01 3.119312486286754948e-01 7.630202984126011057e-02
1.000000000000000000e+01 2.523186272382494932e-01 3.738410030896023861e-01 3.083459198507258470e-01 7.406503107332657043e-02
1.100000000000000000e+01 2.496440059113207433e-01 3.811053784472182016e-01 3.123198330342579210e-01 7.693023369209023299e-02
1.200000000000000000e+01 2.535532225397661987e-01 3.764841900964521759e-01 3.115867506887898264e-01 7.660658954255256115e-02
1.300000000000000000e+01 2.446583949084166765e-01 3.838414729728433783e-01 3.121721264456997491e-01 7.733445753284873270e-02
1.400000000000000000e+01 2.499250423954300637e-01 3.826101484908096539e-01 3.131259073241942081e-01 7.704700722755014608e-02
1.500000000000000000e+01 2.480675015105190950e-01 3.755937328449216461e-01 3.103209698423667895e-01 7.638775786123025435e-02
1.600000000000000000e+01 2.553586264393410965e-01 3.764124805063127077e-01 3.129068397253391698e-01 7.731590847406794031e-02
1.700000000000000000e+01 2.479652674102579279e-01 3.808169818515543814e-01 3.102960412391237988e-01 7.597856391819063360e-02
1.800000000000000000e+01 2.454774902603253373e-01 3.821385276926149155e-01 3.100446517498121057e-01 7.593450758770270426e-02
1.900000000000000000e+01 2.524934351215206707e-01 3.800726424832557293e-01 3.118724706748111641e-01 7.639269169840290363e-02
2.000000000000000000e+01 2.439516327001750584e-01 3.801951020593319353e-01 3.099269038259113151e-01 7.691050866031545752e-02
2.100000000000000000e+01 2.516623948557423218e-01 3.851593715316581901e-01 3.155950630361884501e-01 7.876343449757405857e-02
2.200000000000000000e+01 2.455439505555204183e-01 3.759383430387884806e-01 3.088791439495743862e-01 7.560709587443931179e-02
2.300000000000000000e+01 2.450836820866573174e-01 3.772736794577083996e-01 3.081809231204357680e-01 7.518583233197223548e-02
2.400000000000000000e+01 2.437428708496363616e-01 3.856473920823896839e-01 3.122534456086609178e-01 7.759639561220804671e-02
2.500000000000000000e+01 2.470061180581263893e-01 3.753350860787681986e-01 3.082448174560148413e-01 7.522101660308433413e-02
2.600000000000000000e+01 2.458418915631156998e-01 3.695988786388855196e-01 3.057140629873733584e-01 7.398861839678178010e-02
2.700000000000000000e+01 2.446889728637662298e-01 3.837065505296691770e-01 3.119967909437737497e-01 7.770798689658142688e-02
2.800000000000000000e+01 2.412179910163853025e-01 3.849669863884349619e-01 3.078798385631673074e-01 7.471856095407380938e-02
2.900000000000000000e+01 2.472416531436809062e-01 3.812019579944225800e-01 3.136673928037133074e-01 7.910790410578522058e-02
3.000000000000000000e+01 2.449987283242714420e-01 3.768801461114797413e-01 3.073758617541152427e-01 7.430424373170646524e-02
3.100000000000000000e+01 2.471131702565295130e-01 3.827726569765889097e-01 3.107963413883813031e-01 7.598646982789164506e-02
3.200000000000000000e+01 2.448988779871311694e-01 3.812762328948544610e-01 3.139071110658687158e-01 7.928262391775092732e-02
3.300000000000000000e+01 2.476347924576259296e-01 3.757457909268987484e-01 3.055673850316700246e-01 7.284554357963746174e-02
3.400000000000000000e+01 2.419831069866113515e-01 3.924599048427333536e-01 3.144174034829970710e-01 7.965544561608844942e-02
3.500000000000000000e+01 2.452241021060992399e-01 3.804033585843368259e-01 3.112624050499861461e-01 7.690927951902659654e-02
3.600000000000000000e+01 2.508609541776076757e-01 3.755402224847603776e-01 3.085381916093282717e-01 7.468663673952113946e-02
3.700000000000000000e+01 2.428524284230551000e-01 3.847577805389020833e-01 3.127058600661634102e-01 7.843373264544828416e-02
3.800000000000000000e+01 2.503555672114698982e-01 3.812053844618070175e-01 3.129055072431041751e-01 7.746914881374017403e-02
3.900000000000000000e+01 2.404850310253643930e-01 3.817886237216167600e-01 3.080445889490211475e-01 7.571243029439261862e-02
4.000000000000000000e+01 2.561305408800528260e-01 3.845921022171334691e-01 3.158570829054030416e-01 7.821306460379590098e-02
4.100000000000000000e+01 2.400613461475797350e-01 3.809462208121027205e-01 3.084109343906582534e-01 7.654511668281255288e-02
4.200000000000000000e+01 2.520215894889419328e-01 3.836996442255172779e-01 3.156643250441975024e-01 7.882882606060909181e-02
4.300000000000000000e+01 2.428308121861516011e-01 3.834322870060294930e-01 3.112559979288274103e-01 7.719130047894567914e-02
4.400000000000000000e+01 2.498971546245031816e-01 3.817904076412692582e-01 3.113375219372895852e-01 7.653014604203389748e-02
4.500000000000000000e+01 2.468845030865852719e-01 3.846039728604160324e-01 3.139896416932590473e-01 7.829949703905997316e-02
4.600000000000000000e+01 2.488898223169362378e-01 3.788196918160892102e-01 3.118164901812091605e-01 7.762439309697288792e-02
4.700000000000000000e+01 2.501974193688173420e-01 3.720404230687900937e-01 3.074081572634473347e-01 7.445088065706195746e-02
4.800000000000000000e+01 2.470169325225367585e-01 3.856497456171438243e-01 3.147658789186669748e-01 7.904345502764686948e-02
