# step, M, T, PO, AO
0.000000000000000000e+00 2.580401411140045287e-01 3.857779900151191432e-01 3.181979209145570087e-01 7.913344717045894816e-02
1.000000000000000000e+00 2.662029997832210393e-01 3.701464046316159662e-01 3.128684110447114142e-01 7.652547082988186977e-02
2.000000000000000000e+00 2.496431507835955577e-01 3.734371118518301502e-01 3.078424536056073024e-01 7.467389991167350249e-02
3.000000000000000000e+00 2.553346489159437072e-01 3.814008754975998228e-01 3.155773651861556450e-01 7.849246299547785188e-02
4.000000000000000000e+00 2.539401214902631820e-01 3.772426037744563976e-01 3.098390795182797142e-01 7.472503024849896924e-02
5.000000000000000000e+00 2.476764951885858657e-01 3.759360820880209841e-01 3.073211331259664281e-01 7.403671222496466253e-02
6.000000000000000000e+00 2.540632336279715076e-01 3.808749452925935253e-01 3.152453572522763148e-01 7.892463459110532487e-02
7.000000000000000000e+00 2.415450306032526084e-01 3.822519301495984623e-01 3.088888237964855232e-01 7.637281447266569545e-02
8.000000000000000000e+00 2.526940600383263957e-01 3.798817959252610565e-01 3.113269587979642372e-01 7.566167996924128003e-02
9.000000000000000000e+00 2.500741702150922063e-01 3.800978069546555038e-01 3.131601497128569389e-01 7.812437210774120233e-02
1.000000000000000000e+01 2.547249552054985378e-01 3.763041829418504181e-01 3.101779309698059484e-01 7.478072912108907344e-02
1.100000000000000000e+01 2.482305272170681198e-01 3.819608882083123658e-01 3.134052346874871553e-01 7.817150044879961346e-02
1.200000000000000000e+01 2.460293452683749438e-01 3.788080697109916795e-01 3.100272218920523404e-01 7.592329193106411855e-02
1.300000000000000000e+01 2.553907564316105772e-01 3.788183971198854083e-01 3.107945861098507789e-01 7.492398634586899808e-02
1.400000000000000000e+01 2.445814896162384344e-01 3.852320782811574085e-01 3.140860606174977754e-01 7.900242754175557103e-02
1.500000000000000000e+01 2.562592497392159885e-01 3.718271194891147324e-01 3.105769619304422635e-01 7.575335085158579895e-02
1.600000000000000000e+01 2.508291224981368805e-01 3.755469441202957670e-01 3.101148522460783208e-01 7.602031124032943010e-02
1.700000000000000000e+01 2.458132023388409082e-01 3.814400494720860957e-01 3.118266716388577997e-01 7.757322301741076398e-02
1.800000000000000000e+01 2.521706517148532001e-01 3.795789467858731170e-01 3.105556961694865281e-01 7.533950267799000011e-02
1.900000000000000000e+01 2.460366374071043527e-01 3.792269465324309419e-01 3.089103390160110041e-01 7.505332859864549677e-02
2.000000000000000000e+01 2.465452387041083826e-01 3.787567761603876648e-01 3.105959310542334428e-01 7.638513643036082268e-02
