# step, M, T, PO, AO
0.000000000000000000e+00 2.692503503293059985e-01 3.799334454852185128e-01 3.209408347717688237e-01 8.071480329195179770e-02
1.000000000000000000e+00 2.791019850125207036e-01 3.676565258175112927e-01 3.179707567896037368e-01 7.897166378782055629e-02
2.000000000000000000e+00 2.671971220686074622e-01 3.694962643361838217e-01 3.101617257404557515e-01 7.354371277646182259e-02
3.000000000000000000e+00 2.648206508794285208e-01 3.800342598390592519e-01 3.189038096991815285e-01 7.972088071448002466e-02
4.000000000000000000e+00 2.691129262249050136e-01 3.899870759122314734e-01 3.251607960584807500e-01 8.324408456575593807e-02
5.000000000000000000e+00 2.557299305896661434e-01 3.709050426668679123e-01 3.091371400838606176e-01 7.484454884210695047e-02
6.000000000000000000e+00 2.665461802853220652e-01 3.754494679393636236e-01 3.182465311889620674e-01 8.003899041815626392e-02
7.000000000000000000e+00 2.657599167403355556e-01 3.707050496005976914e-01 3.141484349756455963e-01 7.689434465745154101e-02
8.000000000000000000e+00 2.581932418358602321e-01 3.765611125344817123e-01 3.105119127338703544e-01 7.480235983459160298e-02
9.000000000000000000e+00 2.649923827219677896e-01 3.881514606617519902e-01 3.247523894122839039e-01 8.400125903923905124e-02
1.000000000000000000e+01 2.512210320991408175e-01 3.741794715199533994e-01 3.086200980882081168e-01 7.485332166735636505e-02
1.100000000000000000e+01 2.694723053234656662e-01 3.742674855693708391e-01 3.155166209942372735e-01 7.718786860697568475e-02
1.200000000000000000e+01 2.528122958664904552e-01 3.754384607950992936e-01 3.124824604480958556e-01 7.794248902489736563e-02
1.300000000000000000e+01 2.589690319290625098e-01 3.795930797817702596e-01 3.120489283052595431e-01 7.470413503967465729e-02
1.400000000000000000e+01 2.582293319623165662e-01 3.793701114544454356e-01 3.155146636133234761e-01 7.781643055067738457e-02
1.500000000000000000e+01 2.567492448016056583e-01 3.777931059418876969e-01 3.132139034206756767e-01 7.733887619724988394e-02
1.600000000000000000e+01 2.610062171159905908e-01 3.751657392988196893e-01 3.125957178714787732e-01 7.609011253629954785e-02
1.700000000000000000e+01 2.596675592692172518e-01 3.784450275474752767e-01 3.155861224019738120e-01 7.802718623625742866e-02
1.800000000000000000e+01 2.616836443639500853e-01 3.756706987149791566e-01 3.127967996369589443e-01 7.593395379687595259e-02
