# step, M, T, PO, AO
0.000000000000000000e+00 2.563455104828449294e-01 3.886056700078805992e-01 3.184392118450742881e-01 7.964506731269860307e-02
1.000000000000000000e+00 2.617501393761887396e-01 3.816646624110739960e-01 3.170334741371357845e-01 7.861278276373262486e-02
2.000000000000000000e+00 2.529687891696921209e-01 3.750606470258419090e-01 3.122816541399177082e-01 7.689748663988182908e-02
3.000000000000000000e+00 2.619430638054377480e-01 3.714477466345805778e-01 3.121313901805122248e-01 7.598417709456528613e-02
4.000000000000000000e+00 2.635866626440839244e-01 3.697732330960026292e-01 3.138890743942928108e-01 7.679416950667838915e-02
5.000000000000000000e+00 2.574340119399355364e-01 3.806100436559187172e-01 3.162390007298158112e-01 7.889049670022468819e-02
6.000000000000000000e+00 2.599594148268883353e-01 3.784290472180277809e-01 3.152814337151497170e-01 7.821951636728569079e-02
7.000000000000000000e+00 2.601495428334612559e-01 3.752895650315301590e-01 3.139760957124017038e-01 7.697311370947396147e-02
8.000000000000000000e+00 2.574627353692354181e-01 3.720475358827766144e-01 3.105685531290828250e-01 7.568067886901291841e-02
9.000000000000000000e+00 2.638338355688184533e-01 3.703273135451328191e-01 3.130091665299266079e-01 7.589575810300519532e-02
1.000000000000000000e+01 2.537906581449421717e-01 3.683010095724738031e-01 3.065102035385081081e-01 7.313560446041800223e-02
1.100000000000000000e+01 2.576523807672170818e-01 3.830978275908314967e-01 3.158042295594516435e-01 7.763276873012364687e-02
1.200000000000000000e+01 2.540904435694538721e-01 3.848312474371708980e-01 3.199963808831283174e-01 8.234919164832432692e-02
1.300000000000000000e+01 2.642145828728773571e-01 3.723956301206976516e-01 3.155308274406415370e-01 7.835340122996448109e-02
1.400000000000000000e+01 2.557451078644776832e-01 3.758072049835587958e-01 3.114533356261209862e-01 7.558427427060671056e-02
1.500000000000000000e+01 2.587474553933860610e-01 3.789192182983299184e-01 3.166879284854617338e-01 7.952072679636845720e-02
1.600000000000000000e+01 2.608069983076770626e-01 3.770830666124493358e-01 3.161178662020506791e-01 7.808414817359266014e-02
1.700000000000000000e+01 2.552517594470833373e-01 3.769206506837618487e-01 3.116484719992463903e-01 7.579562402814787880e-02
1.800000000000000000e+01 2.610844983456784840e-01 3.687440631430947136e-01 3.117218839578373424e-01 7.649750562702750667e-02
1.900000000000000000e+01 2.549809385506257020e-01 3.672566780650983187e-01 3.076918795346190727e-01 7.400058079848059744e-02
2.000000000000000000e+01 2.622535650036190158e-01 3.696807206607364282e-01 3.094399392404166838e-01 7.436617948158930069e-02
2.100000000000000000e+01 2.501412509757772740e-01 3.908064272190677202e-01 3.183359609885764718e-01 8.050312341142551453e-02
2.200000000000000000e+01 2.554122161030797367e-01 3.746418162983459754e-01 3.118577695834281460e-01 7.662683489035765350e-02
