# step, M, T, PO, AO
0.000000000000000000e+00 2.722614297978247500e-01 3.788450320749759404e-01 3.239613932019024256e-01 8.348033005820354457e-02
1.000000000000000000e+00 2.835404559014993442e-01 3.769700002473139189e-01 3.230469365353689226e-01 8.170172406238518370e-02
2.000000000000000000e+00 2.719769609197948967e-01 3.659295002785076800e-01 3.141638676409748143e-01 7.690768346794840671e-02
3.000000000000000000e+00 2.801610757706439747e-01 3.794431847692744109e-01 3.252004382009139327e-01 8.306454852285943824e-02
4.000000000000000000e+00 2.710982847662926631e-01 3.740377680318553999e-01 3.151453005784421446e-01 7.627084154580127118e-02
5.000000000000000000e+00 2.694700516722242645e-01 3.690634052658685049e-01 3.138491772907665567e-01 7.637545399357181797e-02
6.000000000000000000e+00 2.786178368144026640e-01 3.724184961889468459e-01 3.193786894824708344e-01 7.951758348560722389e-02
7.000000000000000000e+00 2.745036170205898962e-01 3.696313890312381001e-01 3.167947944577202968e-01 7.842786031971449301e-02
8.000000000000000000e+00 2.630136114929858548e-01 3.612699142424581344e-01 3.078895075122426439e-01 7.462365236807616542e-02
9.000000000000000000e+00 2.699295397475619529e-01 3.900480927136292797e-01 3.239232513276320002e-01 8.166252444694338530e-02
1.000000000000000000e+01 2.652058762511079193e-01 3.818364688497577486e-01 3.158314044040981261e-01 7.677792503924946166e-02
1.100000000000000000e+01 2.748349114738385390e-01 3.714902199476506350e-01 3.171378855158500931e-01 7.753200021486428284e-02
1.200000000000000000e+01 2.603910832982992973e-01 3.722848361871171630e-01 3.143842574571389381e-01 7.807473045467455686e-02
1.300000000000000000e+01 2.657382907620332024e-01 3.802188676698234904e-01 3.171055009741435837e-01 7.788515487872849086e-02
1.400000000000000000e+01 2.685567856152161204e-01 3.776335942403361567e-01 3.162770337794377218e-01 7.733416726453606893e-02
1.500000000000000000e+01 2.587894539030215491e-01 3.774167423636771712e-01 3.167735098961561580e-01 7.972928520957295317e-02
1.600000000000000000e+01 2.693545541070366811e-01 3.605649404637472077e-01 3.110464495800945306e-01 7.617745872220987868e-02
1.700000000000000000e+01 2.752397854777381969e-01 3.612288769515397679e-01 3.147472038835742447e-01 7.811956513900925048e-02
1.800000000000000000e+01 2.608903396279198539e-01 3.701316681597952574e-01 3.135220529632031239e-01 7.751496605846625032e-02
1.900000000000000000e+01 2.698970516178227363e-01 3.768614320392520423e-01 3.173685349741210970e-01 7.800656927529220352e-02
2.000000000000000000e+01 2.690311229480843447e-01 3.807937752420898492e-01 3.178346010636480257e-01 7.807584183631210983e-02
2.100000000000000000e+01 2.714326256762101819e-01 3.702158910295358929e-01 3.161226230599060716e-01 7.739221866422990592e-02
2.200000000000000000e+01 2.765258695872222505e-01 3.857856563064346878e-01 3.267869765983925090e-01 8.328695273208430727e-02
2.300000000000000000e+01 2.719670016499884380e-01 3.841984753747644254e-01 3.240531556306949779e-01 8.217243535864504622e-02
2.400000000000000000e+01 2.650822656276448086e-01 3.742176306542842612e-01 3.126715496071503231e-01 7.546611610809245141e-02
2.500000000000000000e+01 2.772486363024205258e-01 3.794364559259901237e-01 3.257582489708896745e-01 8.338671843149308982e-02
2.600000000000000000e+01 2.656308258175791304e-01 3.747995916057677013e-01 3.156549298712655882e-01 7.788391948640283058e-02
2.700000000000000000e+01 2.804543020201027415e-01 3.660589551664273911e-01 3.179344183768819110e-01 7.909839289885334246e-02
2.800000000000000000e+01 2.793051593786776143e-01 3.591817379480841677e-01 3.134536067784599589e-01 7.702391038497330422e-02
2.900000000000000000e+01 2.812409930680142001e-01 3.628453551746985140e-01 3.185093781319417450e-01 7.979157236720496593e-02
3.000000000000000000e+01 2.811640991153847580e-01 3.644826705908169595e-01 3.166606024997831170e-01 7.834948684457587742e-02
3.100000000000000000e+01 2.678654229262723563e-01 3.752242774201317577e-01 3.171230627438447192e-01 7.894568836391285815e-02
3.200000000000000000e+01 2.715556790860095271e-01 3.800873428220283845e-01 3.218113786242136065e-01 8.124478218203778912e-02
3.300000000000000000e+01 2.644307416225476492e-01 3.724620115051003877e-01 3.127594208092322470e-01 7.555808872599101278e-02
3.400000000000000000e+01 2.728209584130478760e-01 3.738374476395617263e-01 3.196057267875490604e-01 7.988680497820477289e-02
3.500000000000000000e+01 2.728669697055028376e-01 3.646645315853055402e-01 3.134910010898607768e-01 7.710525939419471397e-02
3.600000000000000000e+01 2.726670896439935543e-01 3.785669223913300518e-01 3.202007720119962597e-01 7.937384535391844853e-02
3.700000000000000000e+01 2.696592470383878393e-01 3.748973571645922709e-01 3.154148962933959743e-01 7.630914099266544737e-02
3.800000000000000000e+01 2.711312457224441808e-01 3.622394150672179070e-01 3.131983840720864443e-01 7.727947163990994683e-02
