# step, M, T, PO, AO
0.000000000000000000e+00 2.762230912608487632e-01 3.867721246016798675e-01 3.291116848073413759e-01 8.523057295719471682e-02
1.000000000000000000e+00 2.764304473507847582e-01 3.673822402329178227e-01 3.176353801759425055e-01 7.964236008990993598e-02
2.000000000000000000e+00 2.702152195112672017e-01 3.645687688121541647e-01 3.128685073946864126e-01 7.696538745698378037e-02
3.000000000000000000e+00 2.751676714269386537e-01 3.807101055144396229e-01 3.239911955281743472e-01 8.224440162821849976e-02
4.000000000000000000e+00 2.697875592478535811e-01 3.559051502919330923e-01 3.072913036150495270e-01 7.384924349437427260e-02
5.000000000000000000e+00 2.806083381223093420e-01 3.680570068403688500e-01 3.214281166235444243e-01 8.174973179508621124e-02
6.000000000000000000e+00 2.691927909167881605e-01 3.679786855195065765e-01 3.128447422205966610e-01 7.624510162068787178e-02
7.000000000000000000e+00 2.840456134961553136e-01 3.691313639813633696e-01 3.224786151498512110e-01 8.218028471354127396e-02
8.000000000000000000e+00 2.742558471244261331e-01 3.711176809206976901e-01 3.186737516391394687e-01 7.950425245183084799e-02
9.000000000000000000e+00 2.727740239600870975e-01 3.737291036438759595e-01 3.178627591761846727e-01 7.867210357270415511e-02
1.000000000000000000e+01 2.655139700272489134e-01 3.703987707559892040e-01 3.121512115433445200e-01 7.502967524109616093e-02
1.100000000000000000e+01 2.764144768852336842e-01 3.640897726092610087e-01 3.169384814915955362e-01 7.987364854721790142e-02
1.200000000000000000e+01 2.759017838791243404e-01 3.758954903427997318e-01 3.192092583914741821e-01 7.985256049078515161e-02
1.300000000000000000e+01 2.727890606148403729e-01 3.600603973224542065e-01 3.105352301256029124e-01 7.509803283251714756e-02
1.400000000000000000e+01 2.662410908262528020e-01 3.665330411488910145e-01 3.124415215421206815e-01 7.648030295545232837e-02
1.500000000000000000e+01 2.631454298688797322e-01 3.876733947550135562e-01 3.235171412231430121e-01 8.261639455668184917e-02
1.600000000000000000e+01 2.659702538354423718e-01 3.694449524580865063e-01 3.086263394314319730e-01 7.259048320516797714e-02
1.700000000000000000e+01 2.720741731331193236e-01 3.772230022917598680e-01 3.206178415403021509e-01 8.042425109023049190e-02
1.800000000000000000e+01 2.657868596431970931e-01 3.726728005712457992e-01 3.171885379692795937e-01 7.855345611948566509e-02
1.900000000000000000e+01 2.672122082426543477e-01 3.720279189503172823e-01 3.125705644122624416e-01 7.539465221270708062e-02
2.000000000000000000e+01 2.637928989267063207e-01 3.916691992489450547e-01 3.234493697677273127e-01 8.210095539946632437e-02
2.100000000000000000e+01 2.687645323232906724e-01 3.765561778804155657e-01 3.157268893967656309e-01 7.692268083707920479e-02
2.200000000000000000e+01 2.692489411410322608e-01 3.664619811705840946e-01 3.122497018649430522e-01 7.578534240039741521e-02
2.300000000000000000e+01 2.666732005252828719e-01 3.715112691972211612e-01 3.151440840021419998e-01 7.768270103430474638e-02
2.400000000000000000e+01 2.736039903690519748e-01 3.749530129923825394e-01 3.185650318513338353e-01 7.860375944100883583e-02
2.500000000000000000e+01 2.659128644261330998e-01 3.644572052084150138e-01 3.120303238085193609e-01 7.649699036268159391e-02
2.600000000000000000e+01 2.723132240061424403e-01 3.662104480935961526e-01 3.141387718709949262e-01 7.723079200798443900e-02
2.700000000000000000e+01 2.718109275636199085e-01 3.806167137405059853e-01 3.219946951473271479e-01 8.039248620331196360e-02
2.800000000000000000e+01 2.646572939423939563e-01 3.900987502039568455e-01 3.208568795494230463e-01 8.002497313523887490e-02
2.900000000000000000e+01 2.650904583377706736e-01 3.753409710863648274e-01 3.140464414409568361e-01 7.700530190280624465e-02
3.000000000000000000e+01 2.759015893119601825e-01 3.664318143288430862e-01 3.175535977431716006e-01 8.003773345334103118e-02
3.100000000000000000e+01 2.626188413140728706e-01 3.698506131725154411e-01 3.118577424439992196e-01 7.574361214175168167e-02
3.200000000000000000e+01 2.651411859349953049e-01 3.788129788763232031e-01 3.181277095506330754e-01 7.933232614819801798e-02
3.300000000000000000e+01 2.768980033547110975e-01 3.751831917842100017e-01 3.225567333736492071e-01 8.159240241825227447e-02
3.400000000000000000e+01 2.769475928526878850e-01 3.575710474945140160e-01 3.137324195042096586e-01 7.802459180300114205e-02
3.500000000000000000e+01 2.855458659197045446e-01 3.600760636216155941e-01 3.179795719956960420e-01 8.016711671160786645e-02
3.600000000000000000e+01 2.781675668474418162e-01 3.612481315929468306e-01 3.181050800001498091e-01 8.178513953866045627e-02
3.700000000000000000e+01 2.864540698506571337e-01 3.636610857743013403e-01 3.220764474292245327e-01 8.331205949460884774e-02
3.800000000000000000e+01 2.918325741763256320e-01 3.557222212342135981e-01 3.214557411946651344e-01 8.369779439438806978e-02
3.900000000000000000e+01 2.893092028798230908e-01 3.577782229713036832e-01 3.202299965295397066e-01 8.176431337463951898e-02
4.000000000000000000e+01 2.812665532419479364e-01 3.611579392745083439e-01 3.160565170594159534e-01 7.930372811867048011e-02
4.100000000000000000e+01 2.789698892168077093e-01 3.594153575905142395e-01 3.165075043944148847e-01 7.925018059877630971e-02
4.200000000000000000e+01 2.822554488004630491e-01 3.776368174995390348e-01 3.239434851668456794e-01 8.199937132973744713e-02
4.300000000000000000e+01 2.697439280699803765e-01 3.644745688345709667e-01 3.140506612217153770e-01 7.754122193133416996e-02
4.400000000000000000e+01 2.842539563397590285e-01 3.601421192266581750e-01 3.174530611107230227e-01 7.917513324871977565e-02
4.500000000000000000e+01 2.697779964164490618e-01 3.670237209086105734e-01 3.142405097874755859e-01 7.778838423232692367e-02
4.600000000000000000e+01 2.639160098248996555e-01 3.860758610537831648e-01 3.232542599995659183e-01 8.259077374108059200e-02
4.700000000000000000e+01 2.698882557391079073e-01 3.822741993366957081e-01 3.181936464558307032e-01 7.789175362464156871e-02
4.800000000000000000e+01 2.641373838940291874e-01 3.809122161043073662e-01 3.176814503383751931e-01 7.852805903362036766e-02
4.900000000000000000e+01 2.567472829529435785e-01 3.864293867508260538e-01 3.203238070251930303e-01 8.129899658192923928e-02
5.000000000000000000e+01 2.703744411328855568e-01 3.567509829254013609e-01 3.087724119264677602e-01 7.458688079932418447e-02
5.100000000000000000e+01 2.678724523065605378e-01 3.795249889708717794e-01 3.182684769618699949e-01 7.924579814133125844e-02
5.200000000000000000e+01 2.691274317035565744e-01 3.805722904318950550e-01 3.217288503620953088e-01 8.097259083223140586e-02
5.300000000000000000e+01 2.673917104571649217e-01 3.639532466024473223e-01 3.099315687719477186e-01 7.443198647426302328e-02
5.400000000000000000e+01 2.841402047962897082e-01 3.623679504682024710e-01 3.203360197365412998e-01 8.120240673069123449e-02
5.500000000000000000e+01 2.766415789386051927e-01 3.559001731263403689e-01 3.134421724841857104e-01 7.808446481576042375e-02
5.600000000000000000e+01 2.796958800445194515e-01 3.735617150625539784e-01 3.207080930957736387e-01 8.080214026294535445e-02
5.700000000000000000e+01 2.625816781332938055e-01 3.871034421678314352e-01 3.211885130677001321e-01 8.097502274998291671e-02
5.800000000000000000e+01 2.693558399872787446e-01 3.787347332618937745e-01 3.184547613128861920e-01 7.853891998946654907e-02
5.900000000000000000e+01 2.790321368608071895e-01 3.610127404682688113e-01 3.146412359835907280e-01 7.779283747855830766e-02
6.000000000000000000e+01 2.799846186562964245e-01 3.577361846152419256e-01 3.142283903758181229e-01 7.761772629926327882e-02
6.100000000000000000e+01 2.870097175372982590e-01 3.688060061011211865e-01 3.249244892088800074e-01 8.371911837139794921e-02
