# step, M, T, PO, AO
0.000000000000000000e+00 2.815286793599676152e-01 3.797048981559472125e-01 3.289487795906884671e-01 8.523532460249672038e-02
1.000000000000000000e+00 2.952568952010188319e-01 3.806017873906772930e-01 3.337182592412760163e-01 8.781071698671311099e-02
2.000000000000000000e+00 2.911994871689623232e-01 3.593187186301275426e-01 3.216244742635397391e-01 8.375524351753776964e-02
3.000000000000000000e+00 2.911642780552994303e-01 3.607757167758887107e-01 3.208968194006821539e-01 8.233845065003686514e-02
4.000000000000000000e+00 2.944489878197714683e-01 3.675936713512942267e-01 3.261733899954310512e-01 8.428202709398902037e-02
5.000000000000000000e+00 3.055476748634401996e-01 3.718732659619917724e-01 3.389275097928899916e-01 9.233965962938428529e-02
6.000000000000000000e+00 3.058897662677484419e-01 3.653933616989873956e-01 3.296707187553816754e-01 8.599187091281301765e-02
7.000000000000000000e+00 2.935443729636211252e-01 3.549190461062587953e-01 3.194974622275941201e-01 8.147841406118150331e-02
8.000000000000000000e+00 2.937958115649588753e-01 3.630293160323956325e-01 3.236532258344199109e-01 8.388165641299277775e-02
9.000000000000000000e+00 2.948717995255896729e-01 3.529716766521322491e-01 3.176692682433750470e-01 8.028045546898482376e-02
1.000000000000000000e+01 2.967124115889886449e-01 3.627498895461346295e-01 3.237035812240556809e-01 8.248206378442052289e-02
1.100000000000000000e+01 2.993481517000630143e-01 3.514982086017441887e-01 3.226471522154256699e-01 8.422874161477289512e-02
1.200000000000000000e+01 2.982863573795812018e-01 3.466246635266312937e-01 3.183584617630927927e-01 8.346848361793141047e-02
1.300000000000000000e+01 2.969373370652438338e-01 3.466806315782274828e-01 3.193017799025944514e-01 8.205472137800423615e-02
1.400000000000000000e+01 2.965682371361600400e-01 3.637923645203357537e-01 3.260167776333971479e-01 8.503771910487217811e-02
1.500000000000000000e+01 2.948819335925290108e-01 3.644255217141267877e-01 3.244943216353175508e-01 8.381180934059317966e-02
1.600000000000000000e+01 3.007848382615725402e-01 3.622258884762283859e-01 3.267207916220024044e-01 8.481950448252922881e-02
1.700000000000000000e+01 3.001950199303899947e-01 3.712729935250982938e-01 3.298924804696213298e-01 8.585705412511973611e-02
1.800000000000000000e+01 3.013124015010454348e-01 3.641315657831536989e-01 3.276210012541994621e-01 8.592658272997588664e-02
1.900000000000000000e+01 2.930753670438208669e-01 3.681694329171951718e-01 3.241247891080214494e-01 8.250282044301154860e-02
2.000000000000000000e+01 2.939696461924334869e-01 3.642931868245394833e-01 3.258121131330349307e-01 8.434794172937315482e-02
2.100000000000000000e+01 2.947756802759494699e-01 3.514669616070921210e-01 3.185275696029536974e-01 8.165733955438031488e-02
2.200000000000000000e+01 3.007623777671376564e-01 3.521986189471087991e-01 3.220078064075143631e-01 8.476244749720640570e-02
2.300000000000000000e+01 2.922348350435265418e-01 3.556101025007694094e-01 3.177817754372466164e-01 8.095833783998196420e-02
2.400000000000000000e+01 2.797023914809152467e-01 3.619625194877352792e-01 3.168599896584793907e-01 7.982564164767708137e-02
2.500000000000000000e+01 2.823426379804238051e-01 3.630177560068560960e-01 3.160823505756940044e-01 7.768527209088760266e-02
2.600000000000000000e+01 2.846109576220151038e-01 3.725623987825307792e-01 3.235341081712030942e-01 8.153488855493895571e-02
2.700000000000000000e+01 2.765667035845698063e-01 3.717744311414211689e-01 3.207239949847155991e-01 8.127516257436662173e-02
2.800000000000000000e+01 2.861446042572408643e-01 3.514991034163853501e-01 3.148123103945530965e-01 7.933915419419457216e-02
2.900000000000000000e+01 2.921118346649046460e-01 3.634370368335425039e-01 3.229386092816231013e-01 8.315294055873528878e-02
3.000000000000000000e+01 2.905639708305786106e-01 3.675306650828805144e-01 3.245258945278934881e-01 8.389693159065375605e-02
3.100000000000000000e+01 2.871190206980831494e-01 3.638107206352161893e-01 3.192117748748544148e-01 7.956037629141265999e-02
3.200000000000000000e+01 2.853911759741710741e-01 3.610213954098377420e-01 3.186158594346507611e-01 8.072825592987464827e-02
3.300000000000000000e+01 2.877327522557410200e-01 3.683723379366254935e-01 3.238303574177380795e-01 8.258026546249724875e-02
3.400000000000000000e+01 2.917756617902488303e-01 3.613048353414454739e-01 3.209056619263896404e-01 8.158462048142467449e-02
3.500000000000000000e+01 2.966780757131004531e-01 3.590754864467934349e-01 3.217376196388593845e-01 8.190326790806595758e-02
3.600000000000000000e+01 2.936808512827386863e-01 3.584335252689451190e-01 3.221546421805980831e-01 8.336396315955618697e-02
3.700000000000000000e+01 3.032199094588053923e-01 3.698157465198382843e-01 3.347326557586199902e-01 9.122991065764723961e-02
3.800000000000000000e+01 2.912368503635071049e-01 3.614082730734275439e-01 3.207547633918984564e-01 8.179399925215707912e-02
3.900000000000000000e+01 3.004046536313925153e-01 3.613903578848979281e-01 3.270762698062510410e-01 8.586928035084173683e-02
4.000000000000000000e+01 2.964600967833416201e-01 3.649259002423865805e-01 3.258288628470404902e-01 8.405972156735569412e-02
4.100000000000000000e+01 2.996985587760088721e-01 3.702563022243715585e-01 3.294054892263420520e-01 8.615217908266403768e-02
4.200000000000000000e+01 2.952230274823618439e-01 3.651626901656843671e-01 3.235426046339688888e-01 8.227948653359751230e-02
4.300000000000000000e+01 3.000004641940266503e-01 3.604638736991214731e-01 3.263809755896102671e-01 8.465975832202055074e-02
4.400000000000000000e+01 3.028554797717014635e-01 3.704548716465011493e-01 3.324084099464014175e-01 8.737354856799661729e-02
4.500000000000000000e+01 3.072324845287264239e-01 3.659250927351375693e-01 3.325549489790227131e-01 8.881970098409092129e-02
4.600000000000000000e+01 3.016837014410821971e-01 3.717609584227997699e-01 3.324542819008908245e-01 8.759128127430015898e-02
4.700000000000000000e+01 2.948784391652130576e-01 3.625831440456063204e-01 3.227097121449096218e-01 8.111115058894530216e-02
4.800000000000000000e+01 3.067912354307262279e-01 3.792805940232626405e-01 3.377339034376481974e-01 9.031232065943706200e-02
4.900000000000000000e+01 2.990838076257350542e-01 3.697356652426753154e-01 3.286126661212068201e-01 8.496213741392794061e-02
5.000000000000000000e+01 3.002903427558715754e-01 3.689204334121606310e-01 3.298735468242102731e-01 8.535804428989729464e-02
5.100000000000000000e+01 2.963237782896963601e-01 3.506277357564618335e-01 3.187349641478565698e-01 8.155798811067443976e-02
5.200000000000000000e+01 3.005478261973956178e-01 3.541926213964142200e-01 3.273755545399210654e-01 8.787423977432229361e-02
5.300000000000000000e+01 2.955195914924040879e-01 3.475990346718283996e-01 3.169989963725986515e-01 8.261892292826328310e-02
5.400000000000000000e+01 3.010263040163994042e-01 3.674405997926843415e-01 3.312881435909255656e-01 8.829627671038936532e-02
5.500000000000000000e+01 2.969569060662889393e-01 3.590852532447735834e-01 3.232176060843747756e-01 8.352828006487889034e-02
5.600000000000000000e+01 2.992360221098787076e-01 3.602083032903605764e-01 3.279351166374266935e-01 8.803988816634322756e-02
5.700000000000000000e+01 2.992031150929004846e-01 3.558099214145322708e-01 3.256857181832718551e-01 8.507639401944200319e-02
5.800000000000000000e+01 3.013585790416393184e-01 3.555138488313547285e-01 3.255764353227281749e-01 8.690774769340930961e-02
5.900000000000000000e+01 3.010375024200266370e-01 3.555959542187787092e-01 3.242730934107053709e-01 8.372379698490095556e-02
6.000000000000000000e+01 2.968737593839652078e-01 3.657871545798577206e-01 3.301037749275966826e-01 8.702648926650635719e-02
6.100000000000000000e+01 2.933602350959104710e-01 3.633670194328432190e-01 3.213083320602770909e-01 8.051876221194254057e-02
