# step, M, T, PO, AO
0.000000000000000000e+00 2.921368629302871778e-01 4.205886411198363484e-01 3.416584803909917811e-01 1.822854165914200020e-01
1.000000000000000000e+00 3.043151806276297444e-01 4.218468921547391948e-01 3.392145164191150419e-01 1.852583282337224024e-01
2.000000000000000000e+00 2.902411889153517777e-01 4.144595540358425034e-01 3.307910478182579106e-01 1.817338263373148854e-01
3.000000000000000000e+00 3.071084317024828647e-01 4.202646265112423007e-01 3.375406580646851395e-01 1.805194191299666073e-01
4.000000000000000000e+00 2.893901022778611054e-01 4.195329545817333972e-01 3.331002888099064974e-01 1.802897000412207462e-01
5.000000000000000000e+00 3.089620985118415875e-01 4.267741795620396128e-01 3.481351386532370862e-01 1.825142014462210471e-01
6.000000000000000000e+00 3.072905694889199735e-01 4.177040752510321475e-01 3.416376000750430686e-01 1.857554446158561912e-01
7.000000000000000000e+00 2.911353761278718255e-01 4.102741058142104769e-01 3.395295702766841783e-01 1.855521212905394401e-01
8.000000000000000000e+00 3.109506829510578774e-01 4.258706755322214099e-01 3.445423922079524637e-01 1.837018788434527372e-01
9.000000000000000000e+00 2.858957299347635317e-01 4.180417071728304568e-01 3.280769269084850559e-01 1.696056282472996890e-01
1.000000000000000000e+01 2.975868540498745607e-01 4.143544529307050528e-01 3.354151565084163567e-01 1.801091821606641274e-01
1.100000000000000000e+01 3.061719606773335434e-01 4.176366595563804074e-01 3.449645747724218170e-01 1.855512870399079195e-01
1.200000000000000000e+01 2.923851961908382480e-01 4.179567747111345710e-01 3.280263082245304385e-01 1.746291359693574741e-01
1.300000000000000000e+01 2.892187695717040041e-01 4.273941981671812163e-01 3.337171687402516462e-01 1.721154584901062323e-01
1.400000000000000000e+01 2.853831781102069698e-01 4.194478154549818871e-01 3.282591783041174938e-01 1.733304285626512953e-01
1.500000000000000000e+01 3.138444286137149764e-01 4.038656969846468048e-01 3.448508843786183276e-01 1.883389967452773761e-01
1.600000000000000000e+01 2.872310934458114362e-01 4.309271278536837002e-01 3.348319924515241741e-01 1.740546733024019854e-01
1.700000000000000000e+01 2.988727463441303578e-01 4.208265330509664559e-01 3.484454461552481952e-01 1.815256007100229385e-01
1.800000000000000000e+01 3.117988081233137310e-01 3.838033583548730032e-01 3.275005757053968680e-01 1.773632113996590487e-01
1.900000000000000000e+01 3.215713457723439195e-01 4.138321138018951073e-01 3.461340895023015118e-01 1.842857523847070134e-01
2.000000000000000000e+01 3.017882257027721948e-01 4.145472641186134233e-01 3.317452357835570798e-01 1.726985976412714341e-01
2.100000000000000000e+01 3.021460427238670809e-01 4.078828600519630587e-01 3.429379326777333148e-01 1.853704243297503163e-01
2.200000000000000000e+01 3.150243675888521055e-01 4.039690043659542873e-01 3.401276994550299637e-01 1.842864412751089032e-01
2.300000000000000000e+01 3.087428944790223673e-01 3.868776977750655321e-01 3.330566548796707882e-01 1.816657405544044313e-01
2.400000000000000000e+01 3.144454596342747821e-01 4.042225214079770979e-01 3.430223210274561119e-01 1.829342586568410423e-01
2.500000000000000000e+01 3.149622240697579345e-01 3.989452162382083888e-01 3.316534428458245420e-01 1.771613006685071601e-01
2.600000000000000000e+01 3.213109537088856826e-01 3.954503526216133213e-01 3.379357964188242081e-01 1.843724374029511170e-01
2.700000000000000000e+01 3.226781207326618883e-01 3.930071874095935058e-01 3.470020273907823971e-01 1.934251634037282286e-01
2.800000000000000000e+01 3.255979279626680101e-01 3.899079067051870462e-01 3.507857421791910069e-01 1.956609183480609304e-01
2.900000000000000000e+01 3.104490309227386224e-01 4.043169516243343975e-01 3.405563937406723696e-01 1.850030556083092081e-01
3.000000000000000000e+01 3.015930547272577256e-01 4.152242640888729741e-01 3.414891719308043583e-01 1.797573747950063083e-01
3.100000000000000000e+01 2.942382128890540516e-01 4.088669058572482751e-01 3.215490824949372994e-01 1.682282382813700683e-01
3.200000000000000000e+01 3.100339761662060933e-01 4.071799657774221037e-01 3.336136872757361482e-01 1.819123460425893235e-01
3.300000000000000000e+01 3.195222074759475062e-01 3.960280179671781253e-01 3.394203494351824002e-01 1.816936392721485438e-01
3.400000000000000000e+01 3.192366274346496446e-01 3.905360311532131146e-01 3.397344112423257290e-01 1.862980971248796580e-01
3.500000000000000000e+01 2.997318270366370885e-01 4.044114286176571094e-01 3.254583370518261409e-01 1.671256018421576894e-01
3.600000000000000000e+01 3.228267560643779954e-01 4.115799432850624218e-01 3.390539263395581648e-01 1.795703335783124244e-01
3.700000000000000000e+01 3.071559155362755811e-01 4.078746203749205046e-01 3.430953953417474889e-01 1.901421282088238685e-01
3.800000000000000000e+01 2.952767758884018434e-01 4.096294142624160584e-01 3.325710823932176430e-01 1.856220273545191590e-01
3.900000000000000000e+01 3.144148531328819773e-01 4.128157826257013996e-01 3.415697933048861268e-01 1.835415914518263025e-01
4.000000000000000000e+01 3.090618548406681709e-01 4.007892810875491874e-01 3.470438780924601785e-01 1.989774371047811075e-01
4.100000000000000000e+01 3.008615605351535605e-01 4.073781265501069115e-01 3.368889505665314532e-01 1.836011700249486900e-01
4.200000000000000000e+01 3.039519767010574469e-01 3.916579782067136639e-01 3.223124736486596142e-01 1.749039199065151040e-01
