# step, M, T, PO, AO
0.000000000000000000e+00 3.132148948796731336e-01 4.164119446807261204e-01 3.469782148044856518e-01 1.912469941249675398e-01
1.000000000000000000e+00 3.233085634654574436e-01 4.076681604639567635e-01 3.478502383318665681e-01 1.908079625778483779e-01
2.000000000000000000e+00 3.065182662509388090e-01 3.919142006894245633e-01 3.345789033136707391e-01 1.774841231793392593e-01
3.000000000000000000e+00 3.122994726357722906e-01 3.981586381409263908e-01 3.387979812450989670e-01 1.778919232154465568e-01
4.000000000000000000e+00 3.068539590313537069e-01 3.922117988051593285e-01 3.373434124590010130e-01 1.843936093943764898e-01
5.000000000000000000e+00 3.074207785060564246e-01 4.099642415102983106e-01 3.326436070190091354e-01 1.737460847899577332e-01
6.000000000000000000e+00 3.242280718888359559e-01 3.953675386922442248e-01 3.410024646310023666e-01 1.818636446509072080e-01
7.000000000000000000e+00 3.018316806747082248e-01 4.061591724656011260e-01 3.287598269447365995e-01 1.731831805476279351e-01
8.000000000000000000e+00 2.995861141308036046e-01 4.112010104002443711e-01 3.350292665122522884e-01 1.817681802990234741e-01
9.000000000000000000e+00 3.058108807554678066e-01 4.057426419613280877e-01 3.360424901866018166e-01 1.840397619558438724e-01
1.000000000000000000e+01 2.937384144476166137e-01 4.184505978241835344e-01 3.294309315037819430e-01 1.724337130508646898e-01
1.100000000000000000e+01 2.908022027592001013e-01 4.316494963678461083e-01 3.385113145976990090e-01 1.784212420359702622e-01
1.200000000000000000e+01 2.812326500810828911e-01 4.183078336384410401e-01 3.320416608007187853e-01 1.740555995293534552e-01
1.300000000000000000e+01 3.079442903393529996e-01 4.091245803722677321e-01 3.378407579854705300e-01 1.795500911943578304e-01
1.400000000000000000e+01 3.043728270138563174e-01 3.971964084513426307e-01 3.308886313740622698e-01 1.809079228234063419e-01
1.500000000000000000e+01 3.039945008535794857e-01 3.930407281927941199e-01 3.410163299292073291e-01 1.846331077038594892e-01
1.600000000000000000e+01 3.098470065232235005e-01 4.037281125275438143e-01 3.349658789190151920e-01 1.812227597401681045e-01
1.700000000000000000e+01 2.824240612027086872e-01 4.096178668312823734e-01 3.293698859764113696e-01 1.769372444486738138e-01
1.800000000000000000e+01 2.862375344462939619e-01 4.134517016076544316e-01 3.377856400790197888e-01 1.802945860511908638e-01
1.900000000000000000e+01 3.051454475863977223e-01 4.139006435236331494e-01 3.479558004603798826e-01 1.887552501075892564e-01
2.000000000000000000e+01 2.774030419590193808e-01 4.414983464913009858e-01 3.348207748499238967e-01 1.658186344517472710e-01
2.100000000000000000e+01 2.786802444653141420e-01 4.344211273103741888e-01 3.398089481382418620e-01 1.786665844992293972e-01
2.200000000000000000e+01 2.877196113940743150e-01 4.090220501629585614e-01 3.221497632053030857e-01 1.736454881890399649e-01
2.300000000000000000e+01 3.113566788468460356e-01 3.929791576024670996e-01 3.362391561793293682e-01 1.884923917129480708e-01
2.400000000000000000e+01 3.002495035244273081e-01 4.104239244602774228e-01 3.248749141047537758e-01 1.650602530177989746e-01
2.500000000000000000e+01 3.139404758308096399e-01 3.965084248772727804e-01 3.433011297351185043e-01 1.855597541361008740e-01
2.600000000000000000e+01 2.984286815576010499e-01 4.063838988159429455e-01 3.353278764024270053e-01 1.765427504431278938e-01
2.700000000000000000e+01 2.766359325734001340e-01 4.161145150973578066e-01 3.250723941301792985e-01 1.656471567824450153e-01
2.800000000000000000e+01 2.838728493079929471e-01 4.453209300076374499e-01 3.438186863917313540e-01 1.802804322699418926e-01
2.900000000000000000e+01 2.860766060116801124e-01 4.327687500413022192e-01 3.424690527083245062e-01 1.778773401880621163e-01
3.000000000000000000e+01 3.016761697408489873e-01 4.098899569317075442e-01 3.403317083383049502e-01 1.804657761583038922e-01
3.100000000000000000e+01 2.953770384564952667e-01 4.238225499498617932e-01 3.439823356596581894e-01 1.820903808588070216e-01
3.200000000000000000e+01 2.798538373877377805e-01 4.252902630840647014e-01 3.402510601735753704e-01 1.803286815316390568e-01
3.300000000000000000e+01 2.836932829951031576e-01 4.240665937405894148e-01 3.343059545814082156e-01 1.824025825807882306e-01
3.400000000000000000e+01 2.915651636539760005e-01 4.186444331888474757e-01 3.307503958073429451e-01 1.760726841911101626e-01
3.500000000000000000e+01 2.753822712021509744e-01 4.321842986677079113e-01 3.242858603219599956e-01 1.669257172859966998e-01
3.600000000000000000e+01 2.827758896936662381e-01 4.181317033653768611e-01 3.280987396689913349e-01 1.713267049966369360e-01
3.700000000000000000e+01 2.707718644036715694e-01 4.239070685458709020e-01 3.248289018207061174e-01 1.664613246815244696e-01
3.800000000000000000e+01 2.717122222711332857e-01 4.358861302707528473e-01 3.349117441649916427e-01 1.704563697283120183e-01
3.900000000000000000e+01 2.854798494080534876e-01 4.043844254577041442e-01 3.267855230468841854e-01 1.708327467396270061e-01
4.000000000000000000e+01 3.123865064599519181e-01 4.066352996595451463e-01 3.382488599765468562e-01 1.821984302597054461e-01
4.100000000000000000e+01 2.881242852440499824e-01 4.164009165396769796e-01 3.293128568950869917e-01 1.819115023687825072e-01
4.200000000000000000e+01 2.769763445894198872e-01 4.366058206693014254e-01 3.335726724066905291e-01 1.717722909121141561e-01
4.300000000000000000e+01 2.988704065939778998e-01 4.237009110307800031e-01 3.420908337014284539e-01 1.800605117601974947e-01
4.400000000000000000e+01 2.869711183558470990e-01 4.205113024080721074e-01 3.349554622732274223e-01 1.763570998551250435e-01
4.500000000000000000e+01 2.909145982635833461e-01 4.259882829049979058e-01 3.358810555680358245e-01 1.720098653341751160e-01
4.600000000000000000e+01 2.976508430540604211e-01 4.091623811469526917e-01 3.389171774075149246e-01 1.865570052581964622e-01
4.700000000000000000e+01 2.932644336905634863e-01 4.135998042211990189e-01 3.252103886016974865e-01 1.735507182710034346e-01
4.800000000000000000e+01 2.906164201830504501e-01 4.294571723035731647e-01 3.315443100795379960e-01 1.718124856262114308e-01
4.900000000000000000e+01 2.762370541656837819e-01 4.376056448586381764e-01 3.361481297286748049e-01 1.754025543232787809e-01
5.000000000000000000e+01 2.834529822417972689e-01 4.189899832781048272e-01 3.385618062030256170e-01 1.802734177237378943e-01
