# step, M, T, PO, AO
0.000000000000000000e+00 2.961904160235727113e-01 4.189228874205476183e-01 3.366462240806883388e-01 1.734744787275213085e-01
1.000000000000000000e+00 3.028472508648215600e-01 4.062446563131447141e-01 3.355750669444632073e-01 1.782097605409775354e-01
2.000000000000000000e+00 2.914866463560454868e-01 4.123093654830132238e-01 3.283869038957795139e-01 1.700075921647402066e-01
3.000000000000000000e+00 3.080208324753406224e-01 4.124797520614786883e-01 3.419960718115216958e-01 1.839996852310645803e-01
4.000000000000000000e+00 2.913349012229726753e-01 4.200558778726274367e-01 3.525023330124994470e-01 1.886775873021669381e-01
5.000000000000000000e+00 2.897378462657742570e-01 4.138865867179640778e-01 3.390255710693603763e-01 1.839268158193486102e-01
6.000000000000000000e+00 3.000499665366844759e-01 4.233389007054760844e-01 3.373503710513493514e-01 1.803263306102408925e-01
7.000000000000000000e+00 2.771466840686528377e-01 4.206990414158812142e-01 3.297461552030605536e-01 1.730209765234116404e-01
8.000000000000000000e+00 2.981862018845977680e-01 4.153108370276166195e-01 3.371260562922580029e-01 1.806478258849243401e-01
9.000000000000000000e+00 2.978128989444116526e-01 4.063430095517578389e-01 3.337664374913444920e-01 1.798622941335472070e-01
1.000000000000000000e+01 3.027295820708997276e-01 4.063543414427386868e-01 3.321246989391959947e-01 1.819528632786877598e-01
1.100000000000000000e+01 2.800835992606049429e-01 4.098260593010397690e-01 3.380455569508533653e-01 1.831215059998947958e-01
1.200000000000000000e+01 2.900279369180027711e-01 4.041222635618764158e-01 3.377737797510794726e-01 1.827504809901147609e-01
1.300000000000000000e+01 3.151713766623615021e-01 3.991705541074636043e-01 3.438199873573506982e-01 1.864161759853544265e-01
1.400000000000000000e+01 2.867016419797241422e-01 4.256904789317292326e-01 3.249476288610824160e-01 1.694066178588312654e-01
1.500000000000000000e+01 2.913910501102204842e-01 4.088499729201728328e-01 3.387243470815574642e-01 1.808841353643262928e-01
1.600000000000000000e+01 3.039250817402211480e-01 4.066102808289787651e-01 3.364468462784525604e-01 1.770805063528819168e-01
1.700000000000000000e+01 2.970880829577219329e-01 4.126720806945051168e-01 3.330632137173755725e-01 1.733864226053721258e-01
1.800000000000000000e+01 3.199406312282657705e-01 4.265802904886861757e-01 3.513328993461667382e-01 1.926040183965684882e-01
1.900000000000000000e+01 2.921251639186884241e-01 4.126459663201076378e-01 3.277032036044109642e-01 1.683328742103126219e-01
