# step, M, T, PO, AO
0.000000000000000000e+00 1.634249329415935481e-01 3.346361661795909659e-01 2.077464305351273688e-01 1.147046503172932108e-01
1.000000000000000000e+00 1.711278979972131742e-01 3.098281800196691638e-01 1.996825514793328371e-01 1.170175474657299541e-01
2.000000000000000000e+00 1.556538408609703383e-01 3.209363719061586462e-01 1.925605480432389105e-01 1.102564790416703522e-01
3.000000000000000000e+00 1.565681489001185533e-01 3.310079074694169954e-01 1.991394644654488899e-01 1.125156373099026608e-01
4.000000000000000000e+00 1.513363718627949717e-01 3.158993393549973105e-01 1.837425373016056129e-01 1.029827266645956807e-01
5.000000000000000000e+00 1.794920290641066063e-01 3.207256930474833845e-01 2.071255367501672051e-01 1.217433975615392350e-01
6.000000000000000000e+00 1.397529096835154472e-01 3.331386887197540503e-01 1.880825097951704938e-01 1.035270647126116939e-01
7.000000000000000000e+00 1.734681079369886358e-01 3.199822994178274094e-01 1.997988030373095136e-01 1.132324495389102625e-01
8.000000000000000000e+00 1.531244409233101789e-01 3.289733581208722502e-01 1.873598244232565491e-01 1.008523002495790299e-01
9.000000000000000000e+00 1.510875905238949768e-01 3.271197422869933091e-01 1.888198881797068518e-01 1.069965767195824591e-01
1.000000000000000000e+01 1.686883669217265624e-01 3.152843015519288805e-01 1.963422451620015496e-01 1.118661933019401977e-01
1.100000000000000000e+01 1.544737710014152943e-01 3.288184450964498629e-01 1.851114180676916021e-01 1.024759296588843571e-01
1.200000000000000000e+01 1.518176282682803802e-01 3.270715730279269984e-01 1.937520805187430417e-01 1.094333184478964438e-01
1.300000000000000000e+01 1.420544105951843106e-01 3.332072058301762674e-01 1.942937955849659004e-01 1.069940629367535090e-01
1.400000000000000000e+01 1.540157228708762260e-01 3.361848210655272728e-01 1.969756565242493651e-01 1.076429905424488576e-01
1.500000000000000000e+01 1.420318530658255529e-01 3.320393982160411150e-01 1.914876905281641117e-01 1.078147296764947471e-01
1.600000000000000000e+01 1.445423909390346484e-01 3.401058370627736416e-01 1.979597794551410384e-01 1.130052167817739983e-01
1.700000000000000000e+01 1.514552242252734104e-01 3.358539465881394959e-01 2.011066228900494912e-01 1.119466317848837877e-01
1.800000000000000000e+01 1.423364501516560798e-01 3.426854410554346919e-01 1.991778626047276957e-01 1.100796226709451764e-01
1.900000000000000000e+01 1.630303631714288271e-01 3.295476450017229553e-01 2.024960874776949304e-01 1.161003645455994104e-01
2.000000000000000000e+01 1.508177243412707202e-01 3.264003087385076718e-01 1.897685623994603832e-01 1.066032263332113983e-01
2.100000000000000000e+01 1.622100221543055221e-01 3.318295684800434131e-01 2.035614057045253000e-01 1.145582756058744489e-01
2.200000000000000000e+01 1.440391233542946958e-01 3.275707295238310945e-01 1.856351707039655130e-01 1.008171282070932095e-01
2.300000000000000000e+01 1.655622517019463835e-01 3.198747057142468653e-01 1.973048259427765960e-01 1.085923917593231147e-01
2.400000000000000000e+01 1.732652146074578070e-01 3.095666416177788038e-01 1.987012649989783331e-01 1.149644682834612963e-01
