# step, M, T, PO, AO
0.000000000000000000e+00 2.949937437296427101e-01 4.140454434849714094e-01 3.445607077738913615e-01 1.879001575023872550e-01
1.000000000000000000e+00 3.156146944334568549e-01 4.177164185611582647e-01 3.394988130722597086e-01 1.833834962981232830e-01
2.000000000000000000e+00 2.885914832592884616e-01 4.232653071948871970e-01 3.304385061083606745e-01 1.730787642902474333e-01
3.000000000000000000e+00 3.009503015347330113e-01 4.265036363068302472e-01 3.365239807542141914e-01 1.791852117655304832e-01
4.000000000000000000e+00 2.843006478174876506e-01 4.175729419818664523e-01 3.359061484412700915e-01 1.763142717846846175e-01
5.000000000000000000e+00 2.955704905622679179e-01 4.120589708753772951e-01 3.281101750102024539e-01 1.749025738740612179e-01
6.000000000000000000e+00 2.887720427418550839e-01 4.178807316042402742e-01 3.393224820879880976e-01 1.820576279330131109e-01
7.000000000000000000e+00 2.808198228724497203e-01 4.196463498191950747e-01 3.262888469904980937e-01 1.709886268469030801e-01
8.000000000000000000e+00 2.925449208186624572e-01 4.197756986412712887e-01 3.277813718403548293e-01 1.736390382655378928e-01
9.000000000000000000e+00 2.826413670928114019e-01 4.275886232356833072e-01 3.398983063770598112e-01 1.757750869440063424e-01
1.000000000000000000e+01 2.835764071091440020e-01 4.256745221743575835e-01 3.388015159444104918e-01 1.828157962088355903e-01
1.100000000000000000e+01 2.858519977447345206e-01 4.238530216173877485e-01 3.214965616752368804e-01 1.689281740339197979e-01
1.200000000000000000e+01 2.863809239575427767e-01 4.324450636036335505e-01 3.387877329711849184e-01 1.757259719761818939e-01
1.300000000000000000e+01 2.776726634416050721e-01 4.219407025037871795e-01 3.295621436607246157e-01 1.714082437981669926e-01
1.400000000000000000e+01 2.708077321754682742e-01 4.312585732819640416e-01 3.298769395354951284e-01 1.729479714795312817e-01
1.500000000000000000e+01 2.733393379234784759e-01 4.224176707726263746e-01 3.244625204579565381e-01 1.691402392499316565e-01
1.600000000000000000e+01 2.811614864909234290e-01 4.108452664219459649e-01 3.325278086411377343e-01 1.770338612560900526e-01
1.700000000000000000e+01 2.963708476363683397e-01 4.112854826381924789e-01 3.350645598959983706e-01 1.760842685110281525e-01
1.800000000000000000e+01 2.732422834642505016e-01 4.152193013429213986e-01 3.247237820127235608e-01 1.673986157191983404e-01
1.900000000000000000e+01 2.796272779450444945e-01 4.323387029845581764e-01 3.405609217990508419e-01 1.761477728020355848e-01
2.000000000000000000e+01 2.896944620845394724e-01 4.252161664998227453e-01 3.342194602503149037e-01 1.759249094980718242e-01
2.100000000000000000e+01 2.767586836776556591e-01 4.242022244566693301e-01 3.258590916043727637e-01 1.721619035379038376e-01
2.200000000000000000e+01 3.090260845369899312e-01 4.037817238890372140e-01 3.479151391182950803e-01 1.876530826426129894e-01
2.300000000000000000e+01 2.962950518843752157e-01 4.091558509322782422e-01 3.303615449425439943e-01 1.767673285817392692e-01
2.400000000000000000e+01 2.894256629616128174e-01 4.167256338266963622e-01 3.298330508583623422e-01 1.737750255535325805e-01
2.500000000000000000e+01 2.989841193425451515e-01 4.182756702388378822e-01 3.439230643795063713e-01 1.874160200093165085e-01
2.600000000000000000e+01 2.749081660899634905e-01 4.221996970089854639e-01 3.313906852421977245e-01 1.756196160686685492e-01
2.700000000000000000e+01 2.996201756059351795e-01 4.080947286590685952e-01 3.341902814901716035e-01 1.827995747926788872e-01
2.800000000000000000e+01 2.957291683922069758e-01 4.001792070798474432e-01 3.244265500342188302e-01 1.718987915684599965e-01
2.900000000000000000e+01 2.836332196456642918e-01 4.117444653331958637e-01 3.309826550801590050e-01 1.818971990378343562e-01
3.000000000000000000e+01 2.855997405141480483e-01 4.316618115696330138e-01 3.437441150404276780e-01 1.799601838023363043e-01
3.100000000000000000e+01 2.865554280444729818e-01 4.098042414002905920e-01 3.417753757268046644e-01 1.850229302799760722e-01
3.200000000000000000e+01 2.965723061549127570e-01 4.118333663721377991e-01 3.281682024548009946e-01 1.714748069160830224e-01
3.300000000000000000e+01 2.828370654623604263e-01 4.174248265951597259e-01 3.317044978812788703e-01 1.809811256259346024e-01
3.400000000000000000e+01 2.900632100697781435e-01 4.167893431362115209e-01 3.372722237715278792e-01 1.800133254898725887e-01
3.500000000000000000e+01 3.006821678567225264e-01 4.083253755811243613e-01 3.373504380887011322e-01 1.804240654331798477e-01
3.600000000000000000e+01 2.952067916635546796e-01 4.016073896926719566e-01 3.385936526547721481e-01 1.818229247285246819e-01
3.700000000000000000e+01 2.892165382379618954e-01 4.202897334569191123e-01 3.352807676010918225e-01 1.793726403098183098e-01
3.800000000000000000e+01 2.975519063647208973e-01 4.122987294532429736e-01 3.413681827304233529e-01 1.856930529587760836e-01
