# step, M, T, PO, AO
0.000000000000000000e+00 2.762429232271846891e-01 4.202588372120136806e-01 3.314382218837266247e-01 1.748139479062834067e-01
1.000000000000000000e+00 2.950641180795869900e-01 4.296073445701674154e-01 3.365614421861680694e-01 1.788087709570490014e-01
2.000000000000000000e+00 3.015128830229730217e-01 4.201366245038833935e-01 3.271079952725809425e-01 1.736352481948819082e-01
3.000000000000000000e+00 3.175618459411527761e-01 4.211783131144650749e-01 3.514784076912212951e-01 1.918289516119895399e-01
4.000000000000000000e+00 2.849904249955823032e-01 4.021870031179767269e-01 3.331493109394632057e-01 1.814579822335335990e-01
5.000000000000000000e+00 2.996720486691640262e-01 4.074845238578436168e-01 3.382459155788349880e-01 1.856752286186399425e-01
6.000000000000000000e+00 2.995821731851999736e-01 4.061765342152270919e-01 3.249176897308039269e-01 1.701000395753248240e-01
7.000000000000000000e+00 3.113455166383553019e-01 4.093190737383168853e-01 3.374467896752137985e-01 1.824600438530822322e-01
8.000000000000000000e+00 2.801962567172097129e-01 4.104355185999807865e-01 3.220581167424871882e-01 1.662617730468676780e-01
9.000000000000000000e+00 2.719502038102177277e-01 4.278962350807853365e-01 3.351455606996618375e-01 1.775339721254572400e-01
1.000000000000000000e+01 2.781101393394467824e-01 4.280202601397579132e-01 3.338725147453121544e-01 1.700053360841237149e-01
1.100000000000000000e+01 2.826188328840196218e-01 4.139490933365463921e-01 3.262563963592283178e-01 1.763602842457640540e-01
1.200000000000000000e+01 2.573787709932402468e-01 4.254431377965548489e-01 3.338440241115133156e-01 1.779465105968886518e-01
1.300000000000000000e+01 2.845004580161792918e-01 4.332271243575946951e-01 3.343442050474790816e-01 1.781112644474283080e-01
1.400000000000000000e+01 2.614550499470775224e-01 4.258878883595644260e-01 3.271845513130720584e-01 1.651295953957918061e-01
1.500000000000000000e+01 2.985481569306321914e-01 4.188771363887286991e-01 3.361162683928720085e-01 1.739607764087947039e-01
1.600000000000000000e+01 3.030118044042103831e-01 4.189121845547976730e-01 3.479903232139670566e-01 1.948317242516782177e-01
1.700000000000000000e+01 2.844862306388615814e-01 4.294520126164058649e-01 3.334492031861644445e-01 1.736214091182408104e-01
1.800000000000000000e+01 2.841600193324500534e-01 4.142111884714141934e-01 3.377487319288057788e-01 1.821973378749932593e-01
1.900000000000000000e+01 2.771633008573152757e-01 4.290152419386975002e-01 3.273201807266360452e-01 1.693215967156156965e-01
2.000000000000000000e+01 2.703480723271029507e-01 4.277880248842622635e-01 3.307130552309994753e-01 1.711289180674506194e-01
2.100000000000000000e+01 2.848595563186616664e-01 4.226030173472573037e-01 3.365875196382598356e-01 1.783979507626544669e-01
2.200000000000000000e+01 2.827224243334054421e-01 4.161038256587193396e-01 3.408740783524678575e-01 1.826962631132874049e-01
2.300000000000000000e+01 2.910415186185117964e-01 4.201520358594285631e-01 3.370496440218667122e-01 1.822511433685342075e-01
2.400000000000000000e+01 2.873063008309987287e-01 4.290278185295088309e-01 3.367545993857859465e-01 1.748637303935196563e-01
2.500000000000000000e+01 2.887761925721455403e-01 4.185225146083905168e-01 3.395555885037895294e-01 1.808042695562160906e-01
2.600000000000000000e+01 2.815384453959126065e-01 4.231242665921840507e-01 3.349016468375146660e-01 1.837903516505518531e-01
2.700000000000000000e+01 2.720601055143598290e-01 4.349942674103980389e-01 3.293277266867841169e-01 1.670852953886840520e-01
2.800000000000000000e+01 2.913991466037704758e-01 4.144763193464620077e-01 3.436810138339399523e-01 1.842197037454739172e-01
2.900000000000000000e+01 2.872159355845180784e-01 4.239308635546567561e-01 3.291261222571217893e-01 1.704804291972538133e-01
3.000000000000000000e+01 2.904617769163130303e-01 4.053399401593583695e-01 3.328059382306258751e-01 1.826543803392512433e-01
3.100000000000000000e+01 2.893880636383818206e-01 4.176810035527587228e-01 3.350513629644268909e-01 1.790478331717960114e-01
3.200000000000000000e+01 2.945230876083802518e-01 4.323173414755033805e-01 3.396933798868674304e-01 1.842829831281518893e-01
3.300000000000000000e+01 2.793758735667193904e-01 4.262640084628414039e-01 3.336383453165944757e-01 1.683250558950227238e-01
3.400000000000000000e+01 2.894339717222123576e-01 4.182338968834660720e-01 3.288482283288971519e-01 1.701145350726661065e-01
3.500000000000000000e+01 2.927097160103215856e-01 4.206683520262835541e-01 3.301607569673028486e-01 1.748320863536767522e-01
3.600000000000000000e+01 2.772193877353488212e-01 4.337415796720355265e-01 3.374170843069235204e-01 1.751731622850746239e-01
3.700000000000000000e+01 2.859438053073302122e-01 4.337017123314707012e-01 3.348722414786988733e-01 1.727257959110475305e-01
3.800000000000000000e+01 2.927398296005595535e-01 4.228514360513320747e-01 3.382318034140262553e-01 1.802043346918482114e-01
3.900000000000000000e+01 2.998535167328858497e-01 4.053554993093866909e-01 3.346564503458306916e-01 1.812370604455988410e-01
4.000000000000000000e+01 2.904304154725375064e-01 3.984983834813702330e-01 3.373339782380763707e-01 1.856945852570386357e-01
4.100000000000000000e+01 2.962315361678560244e-01 4.182847257113978534e-01 3.397419163156398247e-01 1.778756019686049128e-01
4.200000000000000000e+01 2.956373899473623279e-01 4.056607076737738238e-01 3.164391646323316820e-01 1.670544344735703235e-01
4.300000000000000000e+01 3.177141566559064656e-01 3.959236136951091445e-01 3.421050350794900829e-01 1.888358403557435228e-01
4.400000000000000000e+01 3.119688230828192577e-01 4.088282701677477537e-01 3.357176668280006382e-01 1.815426345792930385e-01
4.500000000000000000e+01 2.992267471015244151e-01 4.144843191668410309e-01 3.307767810319106605e-01 1.765040068092435521e-01
4.600000000000000000e+01 3.059432810692652716e-01 4.076951685247768298e-01 3.391327326097849371e-01 1.842291293754124148e-01
4.700000000000000000e+01 2.845859237213406168e-01 4.134601136153278622e-01 3.326672724191113151e-01 1.741567585671187079e-01
4.800000000000000000e+01 2.871379862738459021e-01 4.174177760527337244e-01 3.411303382119181271e-01 1.854820066123962219e-01
4.900000000000000000e+01 2.987362808017589022e-01 4.272506552846436767e-01 3.436434284990996235e-01 1.902348859860029107e-01
5.000000000000000000e+01 2.752172518018962677e-01 4.290651711280373815e-01 3.289686064347627781e-01 1.698373998198611790e-01
5.100000000000000000e+01 3.146632928147505837e-01 4.156906964281001371e-01 3.495273456349011765e-01 1.910636174287531075e-01
5.200000000000000000e+01 2.860772221940907634e-01 4.173038365048652443e-01 3.298923412689318546e-01 1.743485778957101773e-01
5.300000000000000000e+01 3.199786900222599262e-01 4.048973497707528124e-01 3.498911870154546300e-01 1.968820713569527370e-01
5.400000000000000000e+01 3.205300837149333004e-01 3.839251298218031572e-01 3.429195924126029471e-01 1.888705913113701840e-01
5.500000000000000000e+01 3.056476013837609029e-01 4.175154279249404521e-01 3.357264279556085307e-01 1.706182080000762102e-01
5.600000000000000000e+01 3.273901565607967301e-01 4.130459658477094731e-01 3.417475868171439002e-01 1.844815791831846963e-01
5.700000000000000000e+01 3.188342678449015977e-01 3.835839676545795274e-01 3.394571657431786904e-01 1.877490687942731662e-01
5.800000000000000000e+01 3.239482441057647266e-01 4.013130463534841930e-01 3.413277471355869452e-01 1.861528605466430952e-01
5.900000000000000000e+01 3.023798991108169743e-01 4.103834850366687159e-01 3.356963510810802021e-01 1.813688070462606827e-01
6.000000000000000000e+01 3.140315568732302554e-01 4.129604931988747341e-01 3.444733741472015831e-01 1.863924466616282416e-01
6.100000000000000000e+01 3.087456282838203503e-01 4.058249671187063035e-01 3.363861735283962817e-01 1.908838654716001892e-01
6.200000000000000000e+01 2.872618918835036506e-01 4.185931362268863198e-01 3.402349237539522564e-01 1.785939171380750978e-01
6.300000000000000000e+01 2.923914484147003279e-01 4.124856436002141691e-01 3.374297330380091609e-01 1.891134306721723446e-01
6.400000000000000000e+01 2.859834028308492204e-01 4.110186119601264010e-01 3.238599204689434630e-01 1.664543768150552050e-01
6.500000000000000000e+01 2.928613485285131990e-01 4.185087349749537777e-01 3.388397812055314873e-01 1.826719760997256858e-01
6.600000000000000000e+01 2.937344207230127568e-01 4.153092987116933643e-01 3.309646350065205134e-01 1.743273024864956389e-01
6.700000000000000000e+01 2.736197694001186176e-01 4.299333422122489923e-01 3.297021234119537070e-01 1.641661932379270827e-01
6.800000000000000000e+01 2.754084130923063478e-01 4.326692184421998544e-01 3.351467359087018649e-01 1.718420580280532461e-01
6.900000000000000000e+01 2.848766952995721025e-01 4.164104610624492220e-01 3.352912748239694762e-01 1.760165788179351432e-01
7.000000000000000000e+01 2.791762239604059781e-01 4.204725636503888753e-01 3.326805046022534018e-01 1.749735368061060559e-01
7.100000000000000000e+01 2.723912937691057579e-01 4.241411819237310143e-01 3.345998318781077674e-01 1.786981620734314768e-01
7.200000000000000000e+01 2.921887135758413079e-01 4.154465214581932742e-01 3.377324116523922060e-01 1.765608981294869428e-01
7.300000000000000000e+01 2.837133242915474973e-01 4.221628311423513136e-01 3.378503091251488510e-01 1.760017832864080867e-01
7.400000000000000000e+01 2.706028054648527137e-01 4.231724355564062678e-01 3.341829925115153976e-01 1.729543426314885113e-01
7.500000000000000000e+01 2.871029154647729564e-01 4.229863771710569154e-01 3.366879037707155575e-01 1.781453934590780941e-01
7.600000000000000000e+01 2.628095299157403031e-01 4.325190796421093942e-01 3.259136935746715924e-01 1.694318395147402789e-01
