# step, M, T, PO, AO
0.000000000000000000e+00 3.097480061413997454e-01 4.185564633888437802e-01 3.436474096611393803e-01 1.824292326041982437e-01
1.000000000000000000e+00 3.357592465254469749e-01 4.105330883291157251e-01 3.554287544474046268e-01 1.922685323448968808e-01
2.000000000000000000e+00 3.337790938799121143e-01 3.967566626138581132e-01 3.528418707396359100e-01 1.927059017609192293e-01
3.000000000000000000e+00 3.421362353114264510e-01 4.006564317679788267e-01 3.507779017306477121e-01 1.930335307329309469e-01
4.000000000000000000e+00 3.356069557689979055e-01 4.061639341892117061e-01 3.562107659044605468e-01 1.977654333434930023e-01
5.000000000000000000e+00 3.438900087349473500e-01 4.020553698449816360e-01 3.582421391459755244e-01 1.992252155088515275e-01
6.000000000000000000e+00 3.339810551502593317e-01 4.141212519712925699e-01 3.560708664938637691e-01 1.990488944248710590e-01
7.000000000000000000e+00 3.196326423002675554e-01 4.030379644023459607e-01 3.420007579299542133e-01 1.795890246518686006e-01
8.000000000000000000e+00 3.353744209342193749e-01 4.009847956863942797e-01 3.547176932259649140e-01 1.945491503702623248e-01
9.000000000000000000e+00 3.257761760626248226e-01 4.056907950034049359e-01 3.433473944206180128e-01 1.880494850258087602e-01
1.000000000000000000e+01 3.445123484737592223e-01 3.975161280535806085e-01 3.461838673266800503e-01 1.918589651161053400e-01
1.100000000000000000e+01 3.186551495140861334e-01 4.033721174904936757e-01 3.374013741669036892e-01 1.801211589425870674e-01
1.200000000000000000e+01 3.171589019272947896e-01 4.072761465530089775e-01 3.347058255716680586e-01 1.849309500838746123e-01
1.300000000000000000e+01 3.369819630152605106e-01 3.863727373003999488e-01 3.553176349333467821e-01 2.047163339580737040e-01
1.400000000000000000e+01 3.257697970873154603e-01 3.941903747970452732e-01 3.323383613416202031e-01 1.785788664126999881e-01
1.500000000000000000e+01 3.512140477940596806e-01 3.842110729226345667e-01 3.505410862741485944e-01 1.978791393024836864e-01
1.600000000000000000e+01 3.142542100469997157e-01 4.192852129695592844e-01 3.370452606090442726e-01 1.828081911594207631e-01
1.700000000000000000e+01 3.187559920823795911e-01 4.106211979269743795e-01 3.557876894154506919e-01 1.979026386520696956e-01
1.800000000000000000e+01 3.154204193230823461e-01 4.049769682794903680e-01 3.458400853314086976e-01 1.940967451550814626e-01
1.900000000000000000e+01 3.073255179494142619e-01 4.037381656429636090e-01 3.350540869785744169e-01 1.751210301532827862e-01
2.000000000000000000e+01 3.114671562626057377e-01 4.208952013099995781e-01 3.398949021473325338e-01 1.764330356992370730e-01
2.100000000000000000e+01 3.010411936262649135e-01 4.155286812318711998e-01 3.406881275958922872e-01 1.768075577212412930e-01
2.200000000000000000e+01 3.300522793465084925e-01 4.240401136060863441e-01 3.402826002993840637e-01 1.821037886051892762e-01
2.300000000000000000e+01 3.219995047887486139e-01 4.145547830388870425e-01 3.423875738106763045e-01 1.822673100479879071e-01
2.400000000000000000e+01 3.152594102269306031e-01 4.089319208617315238e-01 3.390740205945341201e-01 1.832012503824300698e-01
2.500000000000000000e+01 3.291295791251441782e-01 3.934137528852580390e-01 3.458378562502290032e-01 1.906260119425355337e-01
2.600000000000000000e+01 3.290145642383102143e-01 4.091104934743284849e-01 3.500348683122708193e-01 1.906707535664132203e-01
2.700000000000000000e+01 3.157809040027150793e-01 4.183352158309886493e-01 3.411841712013267136e-01 1.784652488360131128e-01
2.800000000000000000e+01 3.128836099153109451e-01 4.049237402150308585e-01 3.352179763645773969e-01 1.779795979325822231e-01
2.900000000000000000e+01 3.347425344023610139e-01 3.885148661671654624e-01 3.636986807547829548e-01 2.076480473127282345e-01
3.000000000000000000e+01 3.075513263281134391e-01 4.186426428523879473e-01 3.334945541564597882e-01 1.762606437917781932e-01
3.100000000000000000e+01 3.157492787867739459e-01 4.106105012786794295e-01 3.536935665025969788e-01 1.920281339522950104e-01
3.200000000000000000e+01 3.226830522406958224e-01 4.253815582759019609e-01 3.462758937630877609e-01 1.806528181388078469e-01
3.300000000000000000e+01 3.130791540524441863e-01 4.114922791603942143e-01 3.441369946725904017e-01 1.798119365509965872e-01
3.400000000000000000e+01 3.005574749040783589e-01 4.173568399935603246e-01 3.421729929871905052e-01 1.849714793064303753e-01
3.500000000000000000e+01 3.160461386628413694e-01 4.191702611387132515e-01 3.425841036550234531e-01 1.818794435023095013e-01
3.600000000000000000e+01 3.253776655788569450e-01 4.133061753763375701e-01 3.508363325375046804e-01 1.905003962398509887e-01
3.700000000000000000e+01 3.002004996967053696e-01 4.312428775459541397e-01 3.352943905632594923e-01 1.684073859388327543e-01
3.800000000000000000e+01 3.032104792249050718e-01 4.244721291318470646e-01 3.367828911076382603e-01 1.756194015255880259e-01
3.900000000000000000e+01 3.246180242914583625e-01 4.042183382321707374e-01 3.484205494089471777e-01 1.960511840983763521e-01
4.000000000000000000e+01 3.381036201542658159e-01 4.062288977503073495e-01 3.459474689412369575e-01 1.810171949944909819e-01
4.100000000000000000e+01 3.167856112234258559e-01 3.940893713188498571e-01 3.420125168847202302e-01 1.822368423414309491e-01
