# step, M, T, PO, AO
0.000000000000000000e+00 3.253946261573270604e-01 4.181360080779878974e-01 3.623130079422207661e-01 2.023035916990339467e-01
1.000000000000000000e+00 3.334342712395662045e-01 4.094671772013135369e-01 3.572129103335923705e-01 2.000055131323578150e-01
2.000000000000000000e+00 3.248554713248019699e-01 4.087539424761131301e-01 3.441046493706794163e-01 1.931688572257160841e-01
3.000000000000000000e+00 3.352318482209258876e-01 4.110561003188068496e-01 3.564870543288457538e-01 1.920317198421515048e-01
4.000000000000000000e+00 3.344574649273768241e-01 4.110582660567264068e-01 3.530102901959977779e-01 1.932554855721657083e-01
5.000000000000000000e+00 3.362636360809690972e-01 4.015651448575017213e-01 3.581687776705454462e-01 1.971740299985207390e-01
6.000000000000000000e+00 3.382658074666788361e-01 3.901597563311925976e-01 3.488247276487222437e-01 1.928060267020981766e-01
7.000000000000000000e+00 3.371479198330421534e-01 4.005032371569654526e-01 3.575264139044542766e-01 1.995015061863918970e-01
8.000000000000000000e+00 3.467836582376208621e-01 3.962588975885297793e-01 3.516417172652981371e-01 1.958966333087585610e-01
9.000000000000000000e+00 3.375140645083722357e-01 3.968895797653953506e-01 3.458100560544265512e-01 1.875566967037891053e-01
1.000000000000000000e+01 3.569866059590725005e-01 4.041498659339277100e-01 3.666267645312838996e-01 1.996138410303452959e-01
1.100000000000000000e+01 3.329635654320426408e-01 4.163674840672231814e-01 3.466480521069479348e-01 1.847190147458916964e-01
1.200000000000000000e+01 3.486921361477736125e-01 4.089509875109767489e-01 3.688560379384174248e-01 2.081208515083188271e-01
1.300000000000000000e+01 3.429740003402078075e-01 3.904427879836470106e-01 3.626029549096833060e-01 2.043350125974636167e-01
1.400000000000000000e+01 3.387268202752896640e-01 4.015132804568343206e-01 3.435651523156574294e-01 1.817953659937246447e-01
1.500000000000000000e+01 3.433724591871393228e-01 3.895218579199061226e-01 3.513536578022797841e-01 1.993797254203972247e-01
1.600000000000000000e+01 3.336523264057360549e-01 4.033731516209073109e-01 3.559844948493195993e-01 1.966006802754502458e-01
1.700000000000000000e+01 3.289066745985834705e-01 4.101501742295678987e-01 3.542820635299883669e-01 1.902703304312677313e-01
1.800000000000000000e+01 3.357134737862347285e-01 4.115076730256696513e-01 3.532297388249889813e-01 1.881347053677013270e-01
1.900000000000000000e+01 3.266776530555050018e-01 4.204689725795538457e-01 3.423741413661242072e-01 1.788280880500422443e-01
2.000000000000000000e+01 3.353784755913883364e-01 3.838437533731802742e-01 3.486567601731872523e-01 1.915349828259223508e-01
2.100000000000000000e+01 3.324526881654240040e-01 3.964690737657072805e-01 3.469265748301472163e-01 1.937372985322067809e-01
2.200000000000000000e+01 3.289575519888505162e-01 4.144584205229002172e-01 3.511048292343810218e-01 1.912470299815676733e-01
2.300000000000000000e+01 3.313509569351731909e-01 4.102436527120756904e-01 3.516330469701729466e-01 1.845933328288406616e-01
2.400000000000000000e+01 3.317515796292140884e-01 4.149917477431883661e-01 3.494766383406883725e-01 1.883872184994679344e-01
2.500000000000000000e+01 3.228372485371190925e-01 4.026672559337142188e-01 3.456213190688194326e-01 1.968078634614373046e-01
2.600000000000000000e+01 3.348629173506014745e-01 4.092726213410802227e-01 3.542141613941118261e-01 1.937751028292850619e-01
2.700000000000000000e+01 3.344570008514733406e-01 3.982011051853138195e-01 3.492173898877721783e-01 1.882330722459689687e-01
2.800000000000000000e+01 3.174608983309805676e-01 3.944638103559628406e-01 3.383683557006614828e-01 1.874122780416498935e-01
2.900000000000000000e+01 3.290794700955907981e-01 3.979877554140892615e-01 3.426655148946764484e-01 1.830310970215817679e-01
3.000000000000000000e+01 3.342743785467370277e-01 3.961299020006252003e-01 3.437490671345603266e-01 1.920290901487932689e-01
3.100000000000000000e+01 3.195125247941319468e-01 4.092673645863296739e-01 3.397215891657713316e-01 1.804399391246623852e-01
3.200000000000000000e+01 3.236655289127479129e-01 3.995268137712537637e-01 3.371805902901170438e-01 1.843567841158985088e-01
3.300000000000000000e+01 3.351909698412516292e-01 3.920432376818300257e-01 3.569974494568798340e-01 1.986980823770519433e-01
3.400000000000000000e+01 3.333477989155604337e-01 3.951379254287409326e-01 3.436338017925555932e-01 1.847113877403885329e-01
3.500000000000000000e+01 3.371643987361619965e-01 4.031042259920699644e-01 3.540134291973510705e-01 1.950938577956155551e-01
3.600000000000000000e+01 3.268597118032463555e-01 3.913741113589764842e-01 3.399842224489763032e-01 1.798716286732383596e-01
3.700000000000000000e+01 3.368758052145475190e-01 4.230542325555965988e-01 3.522711858941129925e-01 1.857552148891771227e-01
3.800000000000000000e+01 3.227414813504432267e-01 4.127196124483946127e-01 3.476262124703615175e-01 1.813292584123959994e-01
3.900000000000000000e+01 3.296089885301447531e-01 4.060221520371402604e-01 3.674234209536524354e-01 2.056441298562137199e-01
4.000000000000000000e+01 3.314371729530873889e-01 4.146273829556525459e-01 3.445261359898420528e-01 1.822578351187969514e-01
4.100000000000000000e+01 3.472483476701794247e-01 4.200608272877396354e-01 3.553625033916402165e-01 1.957518932613603879e-01
4.200000000000000000e+01 3.397326242530369633e-01 4.167108167166905797e-01 3.546530987009660629e-01 1.910831112929384235e-01
4.300000000000000000e+01 3.490598741034998120e-01 4.116395822775626434e-01 3.683046202846050887e-01 2.035754551414695190e-01
4.400000000000000000e+01 3.296666986802915256e-01 4.083364959763940982e-01 3.503409464059873413e-01 1.928214236087734124e-01
4.500000000000000000e+01 3.423056860169878535e-01 3.974082699571523936e-01 3.515496014663287427e-01 1.939259450768862636e-01
4.600000000000000000e+01 3.397502216228894811e-01 3.863962714102543439e-01 3.538754459620512272e-01 1.984322154997714693e-01
4.700000000000000000e+01 3.282387151247190826e-01 4.049465245178746065e-01 3.395693473071165758e-01 1.848493577749408812e-01
4.800000000000000000e+01 3.470759254706033969e-01 3.946803991985711191e-01 3.557631840307386994e-01 1.995349327012694851e-01
4.900000000000000000e+01 3.176059158901091140e-01 4.043477264322737352e-01 3.479771666174249489e-01 1.897213215556710075e-01
5.000000000000000000e+01 3.120093081386573486e-01 4.059460725496529254e-01 3.374534619217136600e-01 1.794907081257248738e-01
5.100000000000000000e+01 3.335726916528016228e-01 4.067145788292546027e-01 3.526623948526876884e-01 1.980598745106330605e-01
5.200000000000000000e+01 3.346952608604962798e-01 4.044664939723647823e-01 3.540315668438313024e-01 1.903821899766180437e-01
5.300000000000000000e+01 3.166265387588576563e-01 4.058652720657488500e-01 3.302461209375986972e-01 1.776242427726802964e-01
5.400000000000000000e+01 3.305305726529820243e-01 3.947698677697967229e-01 3.502200165892754291e-01 1.967249655273466957e-01
5.500000000000000000e+01 3.325290054303169374e-01 3.899973729712302717e-01 3.535824895279369162e-01 2.008082075698323088e-01
5.600000000000000000e+01 3.106962777617082727e-01 4.185626629088214923e-01 3.475791668024562631e-01 1.907249843834294967e-01
5.700000000000000000e+01 3.403298294301019267e-01 4.166131199688731801e-01 3.511426865463854741e-01 1.899811733228794486e-01
5.800000000000000000e+01 3.360510173498647557e-01 3.973236365963191963e-01 3.425454784316256940e-01 1.886177831223818102e-01
5.900000000000000000e+01 3.386065984690230790e-01 4.149466598559491404e-01 3.730340172195413251e-01 2.066666527654979491e-01
6.000000000000000000e+01 3.304188460541647721e-01 4.027855169543117508e-01 3.433295572503901605e-01 1.861329301049736706e-01
6.100000000000000000e+01 3.464220692211406605e-01 3.978756557636115576e-01 3.604021167097316569e-01 1.979660535460455728e-01
6.200000000000000000e+01 3.494570403335977016e-01 4.006278536657524869e-01 3.609247880105534434e-01 2.054134827952533993e-01
6.300000000000000000e+01 3.242752951464104028e-01 4.128776137074652852e-01 3.426661537741770291e-01 1.856534551327921889e-01
6.400000000000000000e+01 3.286327380870716075e-01 3.964114734521228534e-01 3.388993252751274499e-01 1.829742043210899061e-01
6.500000000000000000e+01 3.371661409836704815e-01 3.992630899360548602e-01 3.566036138238990461e-01 1.997542125477744790e-01
6.600000000000000000e+01 3.313532594592855096e-01 4.038731619571208631e-01 3.604286483278876796e-01 1.955247326517122186e-01
6.700000000000000000e+01 3.394191580213035686e-01 4.081331496475277820e-01 3.666694584252778721e-01 2.068743377010972551e-01
6.800000000000000000e+01 3.428667379419860772e-01 4.194069221316226170e-01 3.470994107018361974e-01 1.848514989715160373e-01
6.900000000000000000e+01 3.340232216225231809e-01 3.935675545278617404e-01 3.487365604509228834e-01 1.901088225784651198e-01
7.000000000000000000e+01 3.481418466147758184e-01 4.188124535860284769e-01 3.778114575540820197e-01 2.070369090435519310e-01
7.100000000000000000e+01 3.359912884934004307e-01 4.129001790827647178e-01 3.575146506304315297e-01 1.960356077602811165e-01
7.200000000000000000e+01 3.305514966783182906e-01 3.841816878626707621e-01 3.413336246584507405e-01 1.877030466362599737e-01
7.300000000000000000e+01 3.377349978421833043e-01 4.053172136466636211e-01 3.590726498205168982e-01 2.011655803182693103e-01
7.400000000000000000e+01 3.441929624862478665e-01 4.114916636961541974e-01 3.609995109224396481e-01 2.046224820741159300e-01
7.500000000000000000e+01 3.258350249378947905e-01 4.231490232360355375e-01 3.510383030976816920e-01 1.864342562124468583e-01
7.600000000000000000e+01 3.515266071036071138e-01 4.103621305644423733e-01 3.595136282318524001e-01 1.951299537545730933e-01
7.700000000000000000e+01 3.428531167388869094e-01 4.031859580204514848e-01 3.458677188164475114e-01 1.877428200043908535e-01
