# step, M, T, PO, AO
0.000000000000000000e+00 3.125774672789793929e-01 4.204566880354670966e-01 3.598232230004916321e-01 1.932584261208457055e-01
1.000000000000000000e+00 3.324035155795390661e-01 4.176707770583291124e-01 3.572210894400296710e-01 1.937435057383039561e-01
2.000000000000000000e+00 2.953280323221544323e-01 4.118713118779480098e-01 3.314612332007534912e-01 1.774984778538638563e-01
3.000000000000000000e+00 3.224789170418638218e-01 4.269507263422332444e-01 3.528607713410348290e-01 1.909702784153660127e-01
4.000000000000000000e+00 3.255132978819395007e-01 4.195044996223065148e-01 3.427148795787899882e-01 1.831549279599146152e-01
5.000000000000000000e+00 3.026298083760514124e-01 4.032388170167077179e-01 3.289846613060108393e-01 1.743678059580202055e-01
6.000000000000000000e+00 3.229579232830193103e-01 4.134022502244811825e-01 3.465771955308545871e-01 1.905539661148532571e-01
7.000000000000000000e+00 3.293030061860101609e-01 4.017764897762884924e-01 3.429749907642422047e-01 1.913021736971733389e-01
8.000000000000000000e+00 3.246088896218850550e-01 4.049970288220381964e-01 3.277724943862020401e-01 1.754113509071785204e-01
9.000000000000000000e+00 3.375358410788199537e-01 4.135094805845355714e-01 3.580474447804343208e-01 1.966473998456986783e-01
1.000000000000000000e+01 3.188107404586359994e-01 4.002620347047972649e-01 3.389275386372018195e-01 1.848360597999252342e-01
1.100000000000000000e+01 3.184247858981643642e-01 4.018290970989819577e-01 3.429441089868302539e-01 1.891514727556574682e-01
1.200000000000000000e+01 3.255919092911989110e-01 4.061170084317753393e-01 3.458482426317392999e-01 1.896595342440413057e-01
1.300000000000000000e+01 3.159067489095439552e-01 4.080436694605216741e-01 3.342768776414536402e-01 1.797995576845570209e-01
1.400000000000000000e+01 3.360217739400434556e-01 3.976871265686538481e-01 3.474671426890540427e-01 1.896742762124580262e-01
1.500000000000000000e+01 3.303845511974151106e-01 3.942662415047045177e-01 3.499401024239789937e-01 1.913801382826721964e-01
1.600000000000000000e+01 3.424034472070061619e-01 3.914165013569985696e-01 3.557269710127821671e-01 1.977051826571379900e-01
1.700000000000000000e+01 3.327164437865023361e-01 3.914457176526070503e-01 3.405992014057546147e-01 1.880536677057473849e-01
1.800000000000000000e+01 3.377694663084445104e-01 4.001792329465657660e-01 3.519610675614532891e-01 1.896762108236850763e-01
1.900000000000000000e+01 3.359248599351409847e-01 4.055466663951251549e-01 3.624710909925045188e-01 1.992388244601037139e-01
2.000000000000000000e+01 3.289303744687553932e-01 3.950230374541741640e-01 3.536698092045140740e-01 1.978997884148507302e-01
2.100000000000000000e+01 3.346446556875475320e-01 3.928004725214032655e-01 3.491542391169909498e-01 1.917984648738232933e-01
2.200000000000000000e+01 3.349346592557138624e-01 3.923550831792391724e-01 3.559918731440954165e-01 1.977423136271344029e-01
2.300000000000000000e+01 3.385795005464611318e-01 4.080037241608570620e-01 3.491096511545784264e-01 1.866336795059796994e-01
2.400000000000000000e+01 3.352524516704672441e-01 4.041227322996634452e-01 3.479111071354308304e-01 1.901623280442301667e-01
2.500000000000000000e+01 3.425385534121652698e-01 4.019389241988713390e-01 3.573020348258378331e-01 1.969895669330901100e-01
2.600000000000000000e+01 3.325385791487077691e-01 4.007776654072691125e-01 3.546520009634669957e-01 1.986325636847345311e-01
2.700000000000000000e+01 3.402262277857143746e-01 4.031776394892697679e-01 3.550646115640752054e-01 1.973329669591610269e-01
2.800000000000000000e+01 3.409568518227886758e-01 3.930591833712704930e-01 3.507767395691049339e-01 1.900011182595537362e-01
2.900000000000000000e+01 3.333015706540154444e-01 4.112235432384490075e-01 3.415839403843303201e-01 1.772241916741151280e-01
3.000000000000000000e+01 3.462549211772928404e-01 3.845504966416544157e-01 3.605939441510536692e-01 2.059799934901290208e-01
3.100000000000000000e+01 3.304994441884401279e-01 4.020746539364425387e-01 3.530151130131953252e-01 1.957899864594174200e-01
