# step, M, T, PO, AO
0.000000000000000000e+00 3.248810265909947148e-01 4.243783370585534342e-01 3.514133429522038332e-01 1.920660249360694460e-01
1.000000000000000000e+00 3.483806738561854299e-01 4.182656568627806104e-01 3.713253558316820802e-01 2.052064406771085814e-01
2.000000000000000000e+00 3.358386381426230471e-01 3.924033403233124218e-01 3.570820016571814581e-01 2.052424292099778169e-01
3.000000000000000000e+00 3.224345820939171769e-01 4.136037220432657868e-01 3.446135715378334519e-01 1.843067430246112526e-01
4.000000000000000000e+00 3.335004138031373300e-01 4.093474882565930617e-01 3.503037016410414095e-01 1.934319007644157984e-01
5.000000000000000000e+00 3.279363075554644347e-01 4.063120671961031327e-01 3.475186423265413938e-01 1.943321251988394116e-01
6.000000000000000000e+00 3.432911516098892113e-01 4.080627585530553492e-01 3.709933925474055427e-01 2.051134536045424728e-01
7.000000000000000000e+00 3.304046827468932745e-01 3.935472682179481096e-01 3.375760186425189047e-01 1.850033563782170209e-01
8.000000000000000000e+00 3.400585818324998177e-01 4.163729077764771747e-01 3.466490930273555815e-01 1.869126024148359266e-01
9.000000000000000000e+00 3.261300963047187862e-01 4.029483302928888455e-01 3.539083001879214652e-01 1.914518754764904518e-01
1.000000000000000000e+01 3.370746826735959156e-01 4.043472255082927180e-01 3.556844021341486473e-01 1.986717038209883657e-01
1.100000000000000000e+01 3.451411536530382129e-01 4.085979532201963194e-01 3.722408402378358794e-01 2.090183159703553062e-01
1.200000000000000000e+01 3.434852436408766252e-01 4.069838283262358081e-01 3.535890643529355781e-01 1.898519605611956873e-01
1.300000000000000000e+01 3.450546894433911826e-01 3.983965906626280029e-01 3.595536229308901599e-01 2.017673938344832218e-01
1.400000000000000000e+01 3.441235057940092990e-01 4.045856690950162537e-01 3.429306591887325562e-01 1.882549692183113632e-01
1.500000000000000000e+01 3.374640591723364613e-01 3.992382400973968348e-01 3.577994797817866113e-01 2.002522987254042319e-01
1.600000000000000000e+01 3.316107963937575676e-01 4.155206569979785769e-01 3.490295400215759347e-01 1.815739631454749148e-01
1.700000000000000000e+01 3.513452162606366391e-01 4.086773681895672361e-01 3.601154714689001057e-01 1.978871606889447410e-01
1.800000000000000000e+01 3.397139260160696450e-01 4.175522086376513009e-01 3.552429376502094227e-01 1.910717291856053879e-01
1.900000000000000000e+01 3.337497849506558811e-01 4.045233988843466855e-01 3.390474503133405482e-01 1.821715302556006222e-01
2.000000000000000000e+01 3.472452150879573596e-01 4.096132776875128223e-01 3.594808806011693392e-01 1.955677255221058841e-01
2.100000000000000000e+01 3.280717649345069598e-01 4.058700780701566257e-01 3.408820633587891780e-01 1.860525829113308105e-01
2.200000000000000000e+01 3.334373983232251648e-01 4.011067309698773675e-01 3.539371372654891434e-01 1.943205461468388573e-01
2.300000000000000000e+01 3.340575260800806578e-01 3.888779076459590867e-01 3.479811327980414370e-01 1.908855959751921127e-01
2.400000000000000000e+01 3.285356398727904415e-01 3.936588552053244539e-01 3.481221532979733579e-01 1.874716090556574066e-01
2.500000000000000000e+01 3.329909318325890988e-01 4.068769980516903639e-01 3.540424263850968645e-01 1.929543292911339858e-01
2.600000000000000000e+01 3.358558182381754520e-01 4.030939428287501625e-01 3.521585525949545992e-01 1.904483222298897216e-01
2.700000000000000000e+01 3.297652663629142000e-01 4.103620370655445271e-01 3.622558128590761539e-01 2.029291988792258916e-01
2.800000000000000000e+01 3.276369281493139995e-01 4.130648545778772274e-01 3.460905248071797224e-01 1.868466944207232694e-01
